"sim","solar_system","claim_count","agg_loss","theta_scenario","theta_used"
7743,"Helionis Cluster",1521,7112417722.00105,"theta_1",1
7744,"Helionis Cluster",6577,29343611003.1923,"theta_1",1
7745,"Helionis Cluster",1611,6881484854.18488,"theta_1",1
7746,"Helionis Cluster",9518,41132581796.2101,"theta_1",1
7747,"Helionis Cluster",1195,5777182674.61977,"theta_1",1
7748,"Helionis Cluster",478,1709627799.26434,"theta_1",1
7749,"Helionis Cluster",1464,6146924612.749,"theta_1",1
7750,"Helionis Cluster",1471,6387974073.06116,"theta_1",1
7751,"Helionis Cluster",4121,17796177526.4042,"theta_1",1
7752,"Helionis Cluster",5334,22823112909.376,"theta_1",1
7753,"Helionis Cluster",5938,26326747240.3047,"theta_1",1
7754,"Helionis Cluster",2336,10591367981.4992,"theta_1",1
7755,"Helionis Cluster",253,1129938080.78359,"theta_1",1
7756,"Helionis Cluster",2942,12788251646.5189,"theta_1",1
7757,"Helionis Cluster",1486,6995099193.30542,"theta_1",1
7758,"Helionis Cluster",1345,5731976761.05423,"theta_1",1
7759,"Helionis Cluster",4456,19941763123.9353,"theta_1",1
7760,"Helionis Cluster",3108,13496059284.9113,"theta_1",1
7761,"Helionis Cluster",1094,4969237805.43999,"theta_1",1
7762,"Helionis Cluster",8896,38117190695.0744,"theta_1",1
7763,"Helionis Cluster",361,1613828526.9497,"theta_1",1
7764,"Helionis Cluster",5412,23458832877.8772,"theta_1",1
7765,"Helionis Cluster",985,4493533550.21618,"theta_1",1
7766,"Helionis Cluster",1825,8304413612.5972,"theta_1",1
7767,"Helionis Cluster",5174,23282986971.038,"theta_1",1
7768,"Helionis Cluster",1193,5176918402.29195,"theta_1",1
7769,"Helionis Cluster",320,1146653966.31046,"theta_1",1
7770,"Helionis Cluster",4450,18933359840.9748,"theta_1",1
7771,"Helionis Cluster",318,1363645368.16876,"theta_1",1
7772,"Helionis Cluster",425,1806974106.38636,"theta_1",1
7773,"Helionis Cluster",2821,12101931411.8839,"theta_1",1
7774,"Helionis Cluster",1196,5378853530.55341,"theta_1",1
7775,"Helionis Cluster",585,2359342944.6226,"theta_1",1
7776,"Helionis Cluster",2177,9655178530.64176,"theta_1",1
7777,"Helionis Cluster",3496,15050438189.7606,"theta_1",1
7778,"Helionis Cluster",5885,25568315990.1284,"theta_1",1
7779,"Helionis Cluster",2556,10906202323.2957,"theta_1",1
7780,"Helionis Cluster",4029,17645597402.7731,"theta_1",1
7781,"Helionis Cluster",790,3675547916.21311,"theta_1",1
7782,"Helionis Cluster",554,2229042711.97258,"theta_1",1
7783,"Helionis Cluster",5128,22354464809.2743,"theta_1",1
7784,"Helionis Cluster",1603,7266756444.59278,"theta_1",1
7785,"Helionis Cluster",145,631710502.752079,"theta_1",1
7786,"Helionis Cluster",3660,16186057715.3942,"theta_1",1
7787,"Helionis Cluster",0,0,"theta_1",1
7788,"Helionis Cluster",2589,10984843326.1356,"theta_1",1
7789,"Helionis Cluster",434,1787780021.37772,"theta_1",1
7790,"Helionis Cluster",1347,5815362260.6329,"theta_1",1
7791,"Helionis Cluster",1515,6737375747.27116,"theta_1",1
7792,"Helionis Cluster",1925,8510397063.24132,"theta_1",1
7793,"Helionis Cluster",3163,13886027784.7905,"theta_1",1
7794,"Helionis Cluster",3570,15262921692.0073,"theta_1",1
7795,"Helionis Cluster",5512,23154852027.0462,"theta_1",1
7796,"Helionis Cluster",3593,16528020832.8696,"theta_1",1
7797,"Helionis Cluster",1226,5402557913.78823,"theta_1",1
7798,"Helionis Cluster",636,3188722650.12893,"theta_1",1
7799,"Helionis Cluster",908,4056801942.29915,"theta_1",1
7800,"Helionis Cluster",1940,8558444564.41419,"theta_1",1
7801,"Helionis Cluster",902,3960954028.20318,"theta_1",1
7802,"Helionis Cluster",1174,5698611044.28484,"theta_1",1
7803,"Helionis Cluster",745,3517835620.65452,"theta_1",1
7804,"Helionis Cluster",259,995152693.753375,"theta_1",1
7805,"Helionis Cluster",191,872644955.759383,"theta_1",1
7806,"Helionis Cluster",416,2063373615.28768,"theta_1",1
7807,"Helionis Cluster",2160,9319005032.7003,"theta_1",1
7808,"Helionis Cluster",2132,8911891427.03274,"theta_1",1
7809,"Helionis Cluster",290,1239440683.65727,"theta_1",1
7810,"Helionis Cluster",3049,13235212004.5169,"theta_1",1
7811,"Helionis Cluster",5346,23246369310.288,"theta_1",1
7812,"Helionis Cluster",1002,3965188976.01585,"theta_1",1
7813,"Helionis Cluster",51,295035544.220119,"theta_1",1
7814,"Helionis Cluster",5396,24968626585.3932,"theta_1",1
7815,"Helionis Cluster",1004,4261610969.36679,"theta_1",1
7816,"Helionis Cluster",5168,23226088191.7238,"theta_1",1
7817,"Helionis Cluster",2253,9216273389.544,"theta_1",1
7818,"Helionis Cluster",2998,13133034876.6176,"theta_1",1
7819,"Helionis Cluster",4968,22370186836.7659,"theta_1",1
7820,"Helionis Cluster",1806,7782414242.34776,"theta_1",1
7821,"Helionis Cluster",258,947177948.870184,"theta_1",1
7822,"Helionis Cluster",2286,9777604065.77528,"theta_1",1
7823,"Helionis Cluster",901,4299786475.67187,"theta_1",1
7824,"Helionis Cluster",1898,8457778445.80638,"theta_1",1
7825,"Helionis Cluster",1456,6616919434.10313,"theta_1",1
7826,"Helionis Cluster",2494,10942562573.7892,"theta_1",1
7827,"Helionis Cluster",141,761559708.332089,"theta_1",1
7828,"Helionis Cluster",748,3513890374.26228,"theta_1",1
7829,"Helionis Cluster",622,2360034569.63565,"theta_1",1
7830,"Helionis Cluster",1501,6317829886.17675,"theta_1",1
7831,"Helionis Cluster",556,2322544410.00506,"theta_1",1
7832,"Helionis Cluster",557,2623870772.24937,"theta_1",1
7833,"Helionis Cluster",2935,12681996966.5377,"theta_1",1
7834,"Helionis Cluster",921,4154642931.91716,"theta_1",1
7835,"Helionis Cluster",27,118689275.527859,"theta_1",1
7836,"Helionis Cluster",2237,9223837627.58185,"theta_1",1
7837,"Helionis Cluster",123,603283363.926283,"theta_1",1
7838,"Helionis Cluster",6658,28720084364.0905,"theta_1",1
7839,"Helionis Cluster",3414,15630898845.6631,"theta_1",1
7840,"Helionis Cluster",3892,16108817341.4321,"theta_1",1
7841,"Helionis Cluster",16749,72376233885.0544,"theta_1",1
7842,"Helionis Cluster",7880,34723007935.0766,"theta_1",1
7843,"Helionis Cluster",672,2956081028.31756,"theta_1",1
7844,"Helionis Cluster",508,2229464190.67611,"theta_1",1
7845,"Helionis Cluster",2683,11332537294.7198,"theta_1",1
7846,"Helionis Cluster",9863,44082611072.4973,"theta_1",1
7847,"Helionis Cluster",1368,6443361849.67479,"theta_1",1
7848,"Helionis Cluster",2860,13098313975.4331,"theta_1",1
7849,"Helionis Cluster",890,4054647597.00718,"theta_1",1
7850,"Helionis Cluster",318,1330078107.49797,"theta_1",1
7851,"Helionis Cluster",1581,6589056301.71975,"theta_1",1
7852,"Helionis Cluster",134,578625288.055926,"theta_1",1
7853,"Helionis Cluster",3429,14709622441.8838,"theta_1",1
7854,"Helionis Cluster",1649,7270946101.96312,"theta_1",1
7855,"Helionis Cluster",5693,24188682834.6462,"theta_1",1
7856,"Helionis Cluster",1692,7533839772.06668,"theta_1",1
7857,"Helionis Cluster",1513,6424683925.27773,"theta_1",1
7858,"Helionis Cluster",960,4265317995.68064,"theta_1",1
7859,"Helionis Cluster",1364,5961525414.83389,"theta_1",1
7860,"Helionis Cluster",3573,14871835281.2074,"theta_1",1
7861,"Helionis Cluster",2266,10165507845.3707,"theta_1",1
7862,"Helionis Cluster",628,2521761900.32313,"theta_1",1
7863,"Helionis Cluster",620,2738150945.73716,"theta_1",1
7864,"Helionis Cluster",243,1114731471.32603,"theta_1",1
7865,"Helionis Cluster",640,2897309207.97438,"theta_1",1
7866,"Helionis Cluster",834,3344405207.0722,"theta_1",1
7867,"Helionis Cluster",7555,33267914015.6422,"theta_1",1
7868,"Helionis Cluster",18,52607286.583166,"theta_1",1
7869,"Helionis Cluster",1098,4728867113.64699,"theta_1",1
7870,"Helionis Cluster",2187,10650507734.3171,"theta_1",1
7871,"Helionis Cluster",2934,13115658079.9153,"theta_1",1
7872,"Helionis Cluster",4312,19197642159.9047,"theta_1",1
7873,"Helionis Cluster",736,3417858282.01846,"theta_1",1
7874,"Helionis Cluster",5832,25160796191.5216,"theta_1",1
7875,"Helionis Cluster",6149,27580541356.8637,"theta_1",1
7876,"Helionis Cluster",893,4008853957.18976,"theta_1",1
7877,"Helionis Cluster",1602,6211978226.87055,"theta_1",1
7878,"Helionis Cluster",3556,15142777669.2165,"theta_1",1
7879,"Helionis Cluster",2165,9341279391.57076,"theta_1",1
7880,"Helionis Cluster",3018,13494138589.2306,"theta_1",1
7881,"Helionis Cluster",158,780914446.974687,"theta_1",1
7882,"Helionis Cluster",3056,12779122736.1616,"theta_1",1
7883,"Helionis Cluster",3529,15580805540.0057,"theta_1",1
7884,"Helionis Cluster",42,229475706.976846,"theta_1",1
7885,"Helionis Cluster",1035,4278355017.64612,"theta_1",1
7886,"Helionis Cluster",3038,14160077162.8727,"theta_1",1
7887,"Helionis Cluster",3259,15013086979.4613,"theta_1",1
7888,"Helionis Cluster",833,3750400085.92628,"theta_1",1
7889,"Helionis Cluster",1811,8075286874.53131,"theta_1",1
7890,"Helionis Cluster",539,2161991303.55338,"theta_1",1
7891,"Helionis Cluster",1149,4601345719.47999,"theta_1",1
7892,"Helionis Cluster",423,1832198236.20116,"theta_1",1
7893,"Helionis Cluster",4145,18438184286.4308,"theta_1",1
7894,"Helionis Cluster",920,3747180354.0861,"theta_1",1
7895,"Helionis Cluster",108,538753592.535355,"theta_1",1
7896,"Helionis Cluster",2585,11746099594.6766,"theta_1",1
7897,"Helionis Cluster",1314,5379258241.79389,"theta_1",1
7898,"Helionis Cluster",1105,5082473827.77866,"theta_1",1
7899,"Helionis Cluster",2318,9955572278.76723,"theta_1",1
7900,"Helionis Cluster",1668,7411269395.52783,"theta_1",1
7901,"Helionis Cluster",587,2527941265.01026,"theta_1",1
7902,"Helionis Cluster",130,443937166.487335,"theta_1",1
7903,"Helionis Cluster",1751,8055221691.24331,"theta_1",1
7904,"Helionis Cluster",3881,16754356962.72,"theta_1",1
7905,"Helionis Cluster",59,216923225.508236,"theta_1",1
7906,"Helionis Cluster",5986,25892200630.7,"theta_1",1
7907,"Helionis Cluster",342,1489901969.16293,"theta_1",1
7908,"Helionis Cluster",274,1353480496.89251,"theta_1",1
7909,"Helionis Cluster",595,2648062492.17138,"theta_1",1
7910,"Helionis Cluster",773,2884513483.71663,"theta_1",1
7911,"Helionis Cluster",5927,26257328050.3146,"theta_1",1
7912,"Helionis Cluster",5636,24266458475.0995,"theta_1",1
7913,"Helionis Cluster",612,2689789236.85285,"theta_1",1
7914,"Helionis Cluster",146,667148988.381378,"theta_1",1
7915,"Helionis Cluster",1111,5506775759.68045,"theta_1",1
7916,"Helionis Cluster",323,1545000223.0198,"theta_1",1
7917,"Helionis Cluster",4399,18618051893.5738,"theta_1",1
7918,"Helionis Cluster",4049,17353739665.0515,"theta_1",1
7919,"Helionis Cluster",714,4497814744.40001,"theta_1",1
7920,"Helionis Cluster",1011,4581154555.21421,"theta_1",1
7921,"Helionis Cluster",1015,4473026552.60729,"theta_1",1
7922,"Helionis Cluster",5307,22993928434.957,"theta_1",1
7923,"Helionis Cluster",174,847212120.095489,"theta_1",1
7924,"Helionis Cluster",1512,6916798442.49355,"theta_1",1
7925,"Helionis Cluster",1129,4859796687.41214,"theta_1",1
7926,"Helionis Cluster",231,982805446.953766,"theta_1",1
7927,"Helionis Cluster",293,1272703045.56716,"theta_1",1
7928,"Helionis Cluster",2261,10200631111.2913,"theta_1",1
7929,"Helionis Cluster",3170,14252834840.3894,"theta_1",1
7930,"Helionis Cluster",2005,8802107533.46808,"theta_1",1
7931,"Helionis Cluster",6919,31359596004.4063,"theta_1",1
7932,"Helionis Cluster",3253,14438419125.2993,"theta_1",1
7933,"Helionis Cluster",1016,4363114184.88891,"theta_1",1
7934,"Helionis Cluster",92,375841440.478539,"theta_1",1
7935,"Helionis Cluster",8344,36298606191.0025,"theta_1",1
7936,"Helionis Cluster",1839,8021996133.68818,"theta_1",1
7937,"Helionis Cluster",184,730381075.491955,"theta_1",1
7938,"Helionis Cluster",2343,9950484999.31475,"theta_1",1
7939,"Helionis Cluster",3333,14804713010.194,"theta_1",1
7940,"Helionis Cluster",5558,24266104474.6644,"theta_1",1
7941,"Helionis Cluster",810,3349772275.27338,"theta_1",1
7942,"Helionis Cluster",1427,6174404832.13357,"theta_1",1
7943,"Helionis Cluster",2427,9988968436.92853,"theta_1",1
7944,"Helionis Cluster",1251,5790346819.91397,"theta_1",1
7945,"Helionis Cluster",430,1732805093.33799,"theta_1",1
7946,"Helionis Cluster",2152,9704006961.68074,"theta_1",1
7947,"Helionis Cluster",1343,5720977610.89469,"theta_1",1
7948,"Helionis Cluster",4986,20715934838.0445,"theta_1",1
7949,"Helionis Cluster",3910,16591415345.0072,"theta_1",1
7950,"Helionis Cluster",798,3454325248.91217,"theta_1",1
7951,"Helionis Cluster",2514,11322541622.9201,"theta_1",1
7952,"Helionis Cluster",3757,16134662050.1026,"theta_1",1
7953,"Helionis Cluster",395,1714604278.45425,"theta_1",1
7954,"Helionis Cluster",725,3181183872.31283,"theta_1",1
7955,"Helionis Cluster",1010,4035635703.34926,"theta_1",1
7956,"Helionis Cluster",2025,8550701492.02798,"theta_1",1
7957,"Helionis Cluster",807,3512613931.30753,"theta_1",1
7958,"Helionis Cluster",5813,25952187789.3301,"theta_1",1
7959,"Helionis Cluster",18,78282807.4527016,"theta_1",1
7960,"Helionis Cluster",4740,21594698208.3849,"theta_1",1
7961,"Helionis Cluster",1412,6060839097.60682,"theta_1",1
7962,"Helionis Cluster",370,1420771781.6087,"theta_1",1
7963,"Helionis Cluster",2537,11131882446.2533,"theta_1",1
7964,"Helionis Cluster",4215,17603367938.0887,"theta_1",1
7965,"Helionis Cluster",3970,17700822689.1022,"theta_1",1
7966,"Helionis Cluster",1650,7323380326.37652,"theta_1",1
7967,"Helionis Cluster",6908,29876361028.1131,"theta_1",1
7968,"Helionis Cluster",1117,4711405676.81355,"theta_1",1
7969,"Helionis Cluster",752,3057968456.81004,"theta_1",1
7970,"Helionis Cluster",973,4500345069.58285,"theta_1",1
7971,"Helionis Cluster",790,3848571288.83058,"theta_1",1
7972,"Helionis Cluster",2937,13097256999.7161,"theta_1",1
7973,"Helionis Cluster",1095,5059646290.29118,"theta_1",1
7974,"Helionis Cluster",9781,44148829424.5867,"theta_1",1
7975,"Helionis Cluster",4781,21057442001.3584,"theta_1",1
7976,"Helionis Cluster",4791,20777541531.7857,"theta_1",1
7977,"Helionis Cluster",166,747556533.168041,"theta_1",1
7978,"Helionis Cluster",618,2674681244.11796,"theta_1",1
7979,"Helionis Cluster",239,1002383051.25264,"theta_1",1
7980,"Helionis Cluster",98,706053274.154136,"theta_1",1
7981,"Helionis Cluster",4571,20344314653.2352,"theta_1",1
7982,"Helionis Cluster",8,15715402.3696969,"theta_1",1
7983,"Helionis Cluster",833,3832079246.69735,"theta_1",1
7984,"Helionis Cluster",1707,6837652050.44263,"theta_1",1
7985,"Helionis Cluster",2298,10011475343.6853,"theta_1",1
7986,"Helionis Cluster",829,3743494508.89005,"theta_1",1
7987,"Helionis Cluster",368,1708128640.835,"theta_1",1
7988,"Helionis Cluster",7386,32427212039.0811,"theta_1",1
7989,"Helionis Cluster",73,507127761.890275,"theta_1",1
7990,"Helionis Cluster",921,4041639910.04194,"theta_1",1
7991,"Helionis Cluster",1238,4998831168.34346,"theta_1",1
7992,"Helionis Cluster",620,2573031160.7535,"theta_1",1
7993,"Helionis Cluster",150,675504965.797758,"theta_1",1
7994,"Helionis Cluster",431,2162846755.17824,"theta_1",1
7995,"Helionis Cluster",1771,7748887330.17263,"theta_1",1
7996,"Helionis Cluster",4802,21010974342.6665,"theta_1",1
7997,"Helionis Cluster",2090,9036691071.21338,"theta_1",1
7998,"Helionis Cluster",161,667603889.840385,"theta_1",1
7999,"Helionis Cluster",1391,5934864106.713,"theta_1",1
8000,"Helionis Cluster",517,2259952180.48545,"theta_1",1
8001,"Helionis Cluster",1934,8315304436.69264,"theta_1",1
8002,"Helionis Cluster",853,3607489605.14093,"theta_1",1
8003,"Helionis Cluster",1069,4510064993.93501,"theta_1",1
8004,"Helionis Cluster",300,1142844279.12274,"theta_1",1
8005,"Helionis Cluster",2277,9750084055.32712,"theta_1",1
8006,"Helionis Cluster",56,287382991.13315,"theta_1",1
8007,"Helionis Cluster",2254,9464661069.97474,"theta_1",1
8008,"Helionis Cluster",923,4140979841.50464,"theta_1",1
8009,"Helionis Cluster",977,4362872748.21815,"theta_1",1
8010,"Helionis Cluster",401,1622197864.7388,"theta_1",1
8011,"Helionis Cluster",629,3179822230.51082,"theta_1",1
8012,"Helionis Cluster",2153,8768412417.18991,"theta_1",1
8013,"Helionis Cluster",143,609318700.414065,"theta_1",1
8014,"Helionis Cluster",1333,5775618221.79008,"theta_1",1
8015,"Helionis Cluster",460,1938235871.94761,"theta_1",1
8016,"Helionis Cluster",4296,18716783821.9385,"theta_1",1
8017,"Helionis Cluster",490,2135292473.62222,"theta_1",1
8018,"Helionis Cluster",999,4717822493.95318,"theta_1",1
8019,"Helionis Cluster",6204,26735613234.6542,"theta_1",1
8020,"Helionis Cluster",194,870765395.258758,"theta_1",1
8021,"Helionis Cluster",1655,7031069708.35426,"theta_1",1
8022,"Helionis Cluster",683,3034396730.44501,"theta_1",1
8023,"Helionis Cluster",2263,10411711874.148,"theta_1",1
8024,"Helionis Cluster",252,1239012895.45469,"theta_1",1
8025,"Helionis Cluster",1108,4767755082.03962,"theta_1",1
8026,"Helionis Cluster",1371,5856266461.40611,"theta_1",1
8027,"Helionis Cluster",5080,21691937627.3918,"theta_1",1
8028,"Helionis Cluster",1299,5997578709.81338,"theta_1",1
8029,"Helionis Cluster",1819,8000810149.02086,"theta_1",1
8030,"Helionis Cluster",1358,5886445308.27803,"theta_1",1
8031,"Helionis Cluster",2003,8926250871.97979,"theta_1",1
8032,"Helionis Cluster",1538,7013203106.16432,"theta_1",1
8033,"Helionis Cluster",8793,38977074277.7191,"theta_1",1
8034,"Helionis Cluster",2615,11909876035.903,"theta_1",1
8035,"Helionis Cluster",7913,35509154933.199,"theta_1",1
8036,"Helionis Cluster",2492,10856379393.4568,"theta_1",1
8037,"Helionis Cluster",367,1469769885.63008,"theta_1",1
8038,"Helionis Cluster",658,2747826327.21343,"theta_1",1
8039,"Helionis Cluster",3845,16154421356.6519,"theta_1",1
8040,"Helionis Cluster",1038,4296060628.42721,"theta_1",1
8041,"Helionis Cluster",743,3399736434.04491,"theta_1",1
8042,"Helionis Cluster",5540,25274146202.3744,"theta_1",1
8043,"Helionis Cluster",2013,8497828951.89088,"theta_1",1
8044,"Helionis Cluster",698,3078298706.74963,"theta_1",1
8045,"Helionis Cluster",553,2430898996.60464,"theta_1",1
8046,"Helionis Cluster",373,1661356920.27702,"theta_1",1
8047,"Helionis Cluster",129,596540751.276983,"theta_1",1
8048,"Helionis Cluster",1149,5437727261.85666,"theta_1",1
8049,"Helionis Cluster",1507,6968109195.00717,"theta_1",1
8050,"Helionis Cluster",3081,13174282015.445,"theta_1",1
8051,"Helionis Cluster",202,838705018.027688,"theta_1",1
8052,"Helionis Cluster",297,1343224805.11794,"theta_1",1
8053,"Helionis Cluster",2585,11954134270.7455,"theta_1",1
8054,"Helionis Cluster",3534,15287157633.4914,"theta_1",1
8055,"Helionis Cluster",821,3434004124.94815,"theta_1",1
8056,"Helionis Cluster",3081,13155441730.168,"theta_1",1
8057,"Helionis Cluster",768,3463496462.2847,"theta_1",1
8058,"Helionis Cluster",1490,6476343753.32082,"theta_1",1
8059,"Helionis Cluster",325,1655554045.909,"theta_1",1
8060,"Helionis Cluster",3763,17064312697.3548,"theta_1",1
8061,"Helionis Cluster",590,2457138396.87923,"theta_1",1
8062,"Helionis Cluster",2598,11325452198.2612,"theta_1",1
8063,"Helionis Cluster",925,3907026160.9679,"theta_1",1
8064,"Helionis Cluster",2372,10043150721.2705,"theta_1",1
8065,"Helionis Cluster",226,1234748307.19599,"theta_1",1
8066,"Helionis Cluster",1351,5905653722.87628,"theta_1",1
8067,"Helionis Cluster",535,2622386577.98424,"theta_1",1
8068,"Helionis Cluster",3516,15914824170.7197,"theta_1",1
8069,"Helionis Cluster",1662,7204815018.08735,"theta_1",1
