"sim","equipment_type","agg_loss","claim_count"
6091,"ReglAggregators",5599167.36,76
6092,"FexStram Carrier",5848911.24,69
6092,"Flux Rider",43252145.06,579
6092,"Graviton Extractor",6287454.83,84
6092,"Ion Pulverizer",986145.13,11
6092,"Quantum Bore",9151479.71,74
6092,"ReglAggregators",4343862.14,61
6093,"FexStram Carrier",5255027.55,59
6093,"Flux Rider",40149486.34,520
6093,"Graviton Extractor",5969633.37,80
6093,"Ion Pulverizer",1719679.76,18
6093,"Quantum Bore",10907994.72,91
6093,"ReglAggregators",4992904.19,68
6094,"FexStram Carrier",4039208.43,47
6094,"Flux Rider",42792111.14,558
6094,"Graviton Extractor",7205993.9,87
6094,"Ion Pulverizer",2228608.08,22
6094,"Quantum Bore",9734242.83,80
6094,"ReglAggregators",4598750.52,61
6095,"FexStram Carrier",4866281.01,61
6095,"Flux Rider",44864273.69,570
6095,"Graviton Extractor",5970110.09,76
6095,"Ion Pulverizer",861949.65,14
6095,"Quantum Bore",9549516.5,74
6095,"ReglAggregators",5769908.32,76
6096,"FexStram Carrier",4436705.01,62
6096,"Flux Rider",41692965.4,557
6096,"Graviton Extractor",7231882.22,96
6096,"Ion Pulverizer",999024.11,11
6096,"Quantum Bore",11194690.87,85
6096,"ReglAggregators",6383041.12,82
6097,"FexStram Carrier",4508107.42,55
6097,"Flux Rider",44879143.84,590
6097,"Graviton Extractor",5818786.79,79
6097,"Ion Pulverizer",1866976.25,20
6097,"Quantum Bore",8827160.53,77
6097,"ReglAggregators",4254478.61,64
6098,"FexStram Carrier",2622847.34,39
6098,"Flux Rider",43712540.98,590
6098,"Graviton Extractor",5717014.27,67
6098,"Ion Pulverizer",1835618.38,24
6098,"Quantum Bore",15864606.8,78
6098,"ReglAggregators",5484351.53,76
6099,"FexStram Carrier",5463083.8,68
6099,"Flux Rider",43037842.7,541
6099,"Graviton Extractor",6891496.73,89
6099,"Ion Pulverizer",1145412.97,16
6099,"Quantum Bore",9632661.25,80
6099,"ReglAggregators",3816555.11,53
6100,"FexStram Carrier",4217349.78,52
6100,"Flux Rider",44314254.83,573
6100,"Graviton Extractor",6372221.28,81
6100,"Ion Pulverizer",1084975.79,14
6100,"Quantum Bore",16801268.42,81
6100,"ReglAggregators",5829319.41,73
6101,"FexStram Carrier",3765929.98,45
6101,"Flux Rider",42247093.58,564
6101,"Graviton Extractor",6915711.37,88
6101,"Ion Pulverizer",1246930.59,18
6101,"Quantum Bore",11185131.38,79
6101,"ReglAggregators",5584205.03,68
6102,"FexStram Carrier",3988026.09,55
6102,"Flux Rider",45082907.14,588
6102,"Graviton Extractor",6571441.49,82
6102,"Ion Pulverizer",1545102.39,19
6102,"Quantum Bore",12620679.85,90
6102,"ReglAggregators",4329949.62,60
6103,"FexStram Carrier",5175337.39,68
6103,"Flux Rider",43578856.27,548
6103,"Graviton Extractor",7177447.37,96
6103,"Ion Pulverizer",1766114.39,20
6103,"Quantum Bore",8475008.31,67
6103,"ReglAggregators",5237901.75,80
6104,"FexStram Carrier",3877787.29,58
6104,"Flux Rider",42877921.83,564
6104,"Graviton Extractor",5645345.8,82
6104,"Ion Pulverizer",1672175.98,19
6104,"Quantum Bore",9112008.4,77
6104,"ReglAggregators",4763356.5,63
6105,"FexStram Carrier",3377361.95,47
6105,"Flux Rider",45861237.44,591
6105,"Graviton Extractor",7539046.09,90
6105,"Ion Pulverizer",1728708.15,17
6105,"Quantum Bore",9814605.2,77
6105,"ReglAggregators",5328988.84,66
6106,"FexStram Carrier",5007563.27,58
6106,"Flux Rider",45159207.92,576
6106,"Graviton Extractor",6339847.73,84
6106,"Ion Pulverizer",821529.62,11
6106,"Quantum Bore",12603998.69,96
6106,"ReglAggregators",5558311.42,74
6107,"FexStram Carrier",4364667.44,50
6107,"Flux Rider",42519162.73,573
6107,"Graviton Extractor",5816347.17,76
6107,"Ion Pulverizer",1280440.32,15
6107,"Quantum Bore",10346721.83,82
6107,"ReglAggregators",5758517.9,71
6108,"FexStram Carrier",4060431.87,51
6108,"Flux Rider",41286904.61,543
6108,"Graviton Extractor",5752684.42,64
6108,"Ion Pulverizer",1154084.78,17
6108,"Quantum Bore",10453475,78
6108,"ReglAggregators",6497690.66,81
6109,"FexStram Carrier",3552783.33,53
6109,"Flux Rider",42838211.36,585
6109,"Graviton Extractor",6296848.61,76
6109,"Ion Pulverizer",886767.51,13
6109,"Quantum Bore",15537692.25,86
6109,"ReglAggregators",5090945.68,63
6110,"FexStram Carrier",5418366.78,64
6110,"Flux Rider",39838024.76,524
6110,"Graviton Extractor",7159824.87,89
6110,"Ion Pulverizer",508304.5,8
6110,"Quantum Bore",9206195.7,70
6110,"ReglAggregators",4824882.39,63
6111,"FexStram Carrier",4285598.99,50
6111,"Flux Rider",41791096.25,577
6111,"Graviton Extractor",6939969.71,87
6111,"Ion Pulverizer",1556001.65,21
6111,"Quantum Bore",12342676.65,91
6111,"ReglAggregators",6144649.57,76
6112,"FexStram Carrier",4152324.63,52
6112,"Flux Rider",43030673.97,559
6112,"Graviton Extractor",4869839.44,69
6112,"Ion Pulverizer",940828.81,10
6112,"Quantum Bore",7602931.82,66
6112,"ReglAggregators",4940236.98,66
6113,"FexStram Carrier",4194919.76,56
6113,"Flux Rider",47004574.73,609
6113,"Graviton Extractor",5253121.95,73
6113,"Ion Pulverizer",1269851.97,20
6113,"Quantum Bore",7896497.75,73
6113,"ReglAggregators",6964969.58,86
6114,"FexStram Carrier",4611139.16,57
6114,"Flux Rider",43694594.03,553
6114,"Graviton Extractor",7641163.31,90
6114,"Ion Pulverizer",1299109.59,14
6114,"Quantum Bore",10118879.3,89
6114,"ReglAggregators",7728964.13,93
6115,"FexStram Carrier",5153451.32,60
6115,"Flux Rider",45304000.87,577
6115,"Graviton Extractor",6219208.22,87
6115,"Ion Pulverizer",1218740.91,13
6115,"Quantum Bore",13774165.95,91
6115,"ReglAggregators",5784478.8,78
6116,"FexStram Carrier",3195783.83,51
6116,"Flux Rider",44264138.23,583
6116,"Graviton Extractor",5604220.81,71
6116,"Ion Pulverizer",1438087.16,22
6116,"Quantum Bore",12809403.96,81
6116,"ReglAggregators",4744471.9,64
6117,"FexStram Carrier",4983213.15,58
6117,"Flux Rider",43465918.93,571
6117,"Graviton Extractor",5808777.96,73
6117,"Ion Pulverizer",1275192.17,16
6117,"Quantum Bore",11966964.84,80
6117,"ReglAggregators",6489815.34,92
6118,"FexStram Carrier",4682192.45,61
6118,"Flux Rider",41489219.08,528
6118,"Graviton Extractor",5582348.1,78
6118,"Ion Pulverizer",1223856.96,20
6118,"Quantum Bore",8923349.01,73
6118,"ReglAggregators",5429130.08,82
6119,"FexStram Carrier",3917838.22,49
6119,"Flux Rider",43366632.57,571
6119,"Graviton Extractor",7123382.55,92
6119,"Ion Pulverizer",2096460.22,24
6119,"Quantum Bore",10275020.06,92
6119,"ReglAggregators",6684669.35,81
6120,"FexStram Carrier",4162300.74,56
6120,"Flux Rider",45972397.04,598
6120,"Graviton Extractor",5129311.89,75
6120,"Ion Pulverizer",1133519.39,14
6120,"Quantum Bore",10841020.71,88
6120,"ReglAggregators",6676301.89,80
6121,"FexStram Carrier",4856706.94,57
6121,"Flux Rider",46764928.94,606
6121,"Graviton Extractor",4898386.06,68
6121,"Ion Pulverizer",804444.6,12
6121,"Quantum Bore",9011961.92,77
6121,"ReglAggregators",5408806.16,77
6122,"FexStram Carrier",5316388.95,55
6122,"Flux Rider",42217728.64,546
6122,"Graviton Extractor",6137839.09,86
6122,"Ion Pulverizer",2115184.26,26
6122,"Quantum Bore",10932855.73,87
6122,"ReglAggregators",5089242.88,66
6123,"FexStram Carrier",5027921.22,63
6123,"Flux Rider",42232207.62,547
6123,"Graviton Extractor",7575513.71,93
6123,"Ion Pulverizer",2041419.48,24
6123,"Quantum Bore",11606233.94,70
6123,"ReglAggregators",6202284.88,72
6124,"FexStram Carrier",4864456.27,67
6124,"Flux Rider",46483619.31,591
6124,"Graviton Extractor",6064221.76,82
6124,"Ion Pulverizer",701727.71,9
6124,"Quantum Bore",7940114.38,67
6124,"ReglAggregators",5132758.82,70
6125,"FexStram Carrier",5421472.76,67
6125,"Flux Rider",41408517.28,546
6125,"Graviton Extractor",5532914.6,74
6125,"Ion Pulverizer",1046398.04,16
6125,"Quantum Bore",9984219.57,71
6125,"ReglAggregators",5522242.09,69
6126,"FexStram Carrier",3850686.05,55
6126,"Flux Rider",42850889.65,574
6126,"Graviton Extractor",6037933.94,79
6126,"Ion Pulverizer",1319148.51,19
6126,"Quantum Bore",10813442.88,79
6126,"ReglAggregators",5416135.96,69
6127,"FexStram Carrier",4195718.38,59
6127,"Flux Rider",40339099.75,542
6127,"Graviton Extractor",6568805.81,82
6127,"Ion Pulverizer",2057500.25,24
6127,"Quantum Bore",7540283.45,66
6127,"ReglAggregators",5662658.48,66
6128,"FexStram Carrier",3464702.35,50
6128,"Flux Rider",42452780.13,539
6128,"Graviton Extractor",5878088.03,70
6128,"Ion Pulverizer",1351823.7,15
6128,"Quantum Bore",12178371.59,92
6128,"ReglAggregators",5362168.74,76
6129,"FexStram Carrier",4325578.06,64
6129,"Flux Rider",44020176.92,585
6129,"Graviton Extractor",5017423.6,67
6129,"Ion Pulverizer",1473014.82,15
6129,"Quantum Bore",10941156.94,83
6129,"ReglAggregators",5548620.86,79
6130,"FexStram Carrier",2939287.06,45
6130,"Flux Rider",44423329.51,567
6130,"Graviton Extractor",5174896.54,72
6130,"Ion Pulverizer",1369747.54,19
6130,"Quantum Bore",10899035.97,81
6130,"ReglAggregators",4355573.69,61
6131,"FexStram Carrier",4783993.92,58
6131,"Flux Rider",43676946.96,593
6131,"Graviton Extractor",5736134.13,74
6131,"Ion Pulverizer",1316362.67,15
6131,"Quantum Bore",10453029.33,80
6131,"ReglAggregators",6216197.9,85
6132,"FexStram Carrier",4741790.79,58
6132,"Flux Rider",41494645.08,541
6132,"Graviton Extractor",5343964.22,80
6132,"Ion Pulverizer",1140023.39,20
6132,"Quantum Bore",10810149.2,83
6132,"ReglAggregators",6646562.21,91
6133,"FexStram Carrier",3867977.67,53
6133,"Flux Rider",44174329.56,560
6133,"Graviton Extractor",5887697.7,83
6133,"Ion Pulverizer",875914.76,14
6133,"Quantum Bore",11425609.12,77
6133,"ReglAggregators",6022368.78,77
6134,"FexStram Carrier",4306385.12,53
6134,"Flux Rider",44882406.77,580
6134,"Graviton Extractor",6491341.45,82
6134,"Ion Pulverizer",1254998.05,15
6134,"Quantum Bore",11924577,97
6134,"ReglAggregators",4967021.6,65
6135,"FexStram Carrier",5021528.55,56
6135,"Flux Rider",41250170.94,546
6135,"Graviton Extractor",4647429.61,70
6135,"Ion Pulverizer",1397384.66,18
6135,"Quantum Bore",10790842.28,77
6135,"ReglAggregators",3366644.29,50
6136,"FexStram Carrier",4970218.85,60
6136,"Flux Rider",43653332.31,562
6136,"Graviton Extractor",5718672.73,75
6136,"Ion Pulverizer",773836.71,14
6136,"Quantum Bore",9081803.7,76
6136,"ReglAggregators",4886167.84,64
6137,"FexStram Carrier",4681673.15,60
6137,"Flux Rider",45230313.94,574
6137,"Graviton Extractor",5473771.68,73
6137,"Ion Pulverizer",811259.36,16
6137,"Quantum Bore",10231112.87,78
6137,"ReglAggregators",5633269.82,71
6138,"FexStram Carrier",4538731.3,63
6138,"Flux Rider",40900469.76,529
6138,"Graviton Extractor",4591156.2,71
6138,"Ion Pulverizer",914339,13
6138,"Quantum Bore",12459179.75,95
6138,"ReglAggregators",5063512.84,67
6139,"FexStram Carrier",5150264.4,64
6139,"Flux Rider",44940031.53,575
6139,"Graviton Extractor",5464461.44,69
6139,"Ion Pulverizer",1027714.93,13
6139,"Quantum Bore",10645465.41,83
6139,"ReglAggregators",6487918.21,75
6140,"FexStram Carrier",4779773.35,59
6140,"Flux Rider",42356454.27,556
6140,"Graviton Extractor",7301270.08,90
6140,"Ion Pulverizer",1302850.46,17
6140,"Quantum Bore",9921807.34,83
6140,"ReglAggregators",5838927.38,79
6141,"FexStram Carrier",4444747.75,60
6141,"Flux Rider",40327959.12,524
6141,"Graviton Extractor",5590944.1,77
6141,"Ion Pulverizer",1394821.35,18
6141,"Quantum Bore",7813926.68,67
6141,"ReglAggregators",5307501.07,76
6142,"FexStram Carrier",3844475.57,60
6142,"Flux Rider",43153849.43,545
6142,"Graviton Extractor",5287404.49,75
6142,"Ion Pulverizer",1736393.34,20
6142,"Quantum Bore",10801043.75,87
6142,"ReglAggregators",5940331.69,71
6143,"FexStram Carrier",4172580.06,58
6143,"Flux Rider",39430230.72,504
6143,"Graviton Extractor",6453886.15,91
6143,"Ion Pulverizer",1609549.01,19
6143,"Quantum Bore",8957927.58,72
6143,"ReglAggregators",4144914.92,66
6144,"FexStram Carrier",4154588.57,58
6144,"Flux Rider",41583228.75,536
6144,"Graviton Extractor",6953628.19,90
6144,"Ion Pulverizer",2344437.6,24
6144,"Quantum Bore",9388029.96,70
6144,"ReglAggregators",5801393.27,79
6145,"FexStram Carrier",4260470.69,52
6145,"Flux Rider",44815588.15,576
6145,"Graviton Extractor",6169095,84
6145,"Ion Pulverizer",749656.39,13
6145,"Quantum Bore",9192627.81,70
6145,"ReglAggregators",4290601.85,65
6146,"FexStram Carrier",5511411.95,71
6146,"Flux Rider",41688250.56,542
6146,"Graviton Extractor",6037344.65,75
6146,"Ion Pulverizer",1902007.28,23
6146,"Quantum Bore",9397516.25,72
6146,"ReglAggregators",5753334.72,67
6147,"FexStram Carrier",2989134.3,47
6147,"Flux Rider",44431398.51,580
6147,"Graviton Extractor",5678164.09,72
6147,"Ion Pulverizer",1275275.13,16
6147,"Quantum Bore",8674461.55,70
6147,"ReglAggregators",5399762.04,66
6148,"FexStram Carrier",5426292.4,61
6148,"Flux Rider",45269943.19,569
6148,"Graviton Extractor",7031982.79,94
6148,"Ion Pulverizer",729583.15,13
6148,"Quantum Bore",9834400.93,62
6148,"ReglAggregators",6375965.81,84
6149,"FexStram Carrier",4699795.64,60
6149,"Flux Rider",40502825.7,541
6149,"Graviton Extractor",5486031.17,72
6149,"Ion Pulverizer",1383085.27,16
6149,"Quantum Bore",14596989.4,84
6149,"ReglAggregators",5292302.12,69
6150,"FexStram Carrier",3214337.04,49
6150,"Flux Rider",42145816.41,532
6150,"Graviton Extractor",5989107.23,82
6150,"Ion Pulverizer",1072353.81,16
6150,"Quantum Bore",11171408.09,88
6150,"ReglAggregators",5278102.19,77
6151,"FexStram Carrier",3365520.82,49
6151,"Flux Rider",43125505.99,567
6151,"Graviton Extractor",5556078.85,73
6151,"Ion Pulverizer",965182.12,10
6151,"Quantum Bore",15104276.57,102
6151,"ReglAggregators",4869352.04,68
6152,"FexStram Carrier",4509038.26,61
6152,"Flux Rider",42495740.88,556
6152,"Graviton Extractor",6188847.44,76
6152,"Ion Pulverizer",2098668.25,26
6152,"Quantum Bore",9723828.05,79
6152,"ReglAggregators",5271708.58,70
6153,"FexStram Carrier",4063130.37,64
6153,"Flux Rider",42301945.13,550
6153,"Graviton Extractor",6224896.56,83
6153,"Ion Pulverizer",910103.5,15
6153,"Quantum Bore",9070268.94,70
6153,"ReglAggregators",5268086.87,72
6154,"FexStram Carrier",3504606.78,48
6154,"Flux Rider",38322445.98,515
6154,"Graviton Extractor",6395486.62,81
6154,"Ion Pulverizer",903480.26,13
6154,"Quantum Bore",10045493.14,84
6154,"ReglAggregators",5993929.74,77
6155,"FexStram Carrier",3754822.73,51
6155,"Flux Rider",41152299.51,535
6155,"Graviton Extractor",6604185.02,81
6155,"Ion Pulverizer",1192265.3,17
6155,"Quantum Bore",11030040.28,87
6155,"ReglAggregators",6013802.24,90
6156,"FexStram Carrier",5385862.14,67
6156,"Flux Rider",43122190.26,585
6156,"Graviton Extractor",6724443.36,77
6156,"Ion Pulverizer",1660495.77,19
6156,"Quantum Bore",9609648.9,76
6156,"ReglAggregators",5758098.43,76
6157,"FexStram Carrier",3737217.64,47
6157,"Flux Rider",41047912.19,530
6157,"Graviton Extractor",7961971.67,99
6157,"Ion Pulverizer",1670312.33,19
6157,"Quantum Bore",8665508.96,69
6157,"ReglAggregators",6461958.17,77
6158,"FexStram Carrier",4781749.2,67
6158,"Flux Rider",43129506,543
6158,"Graviton Extractor",6956169.31,88
6158,"Ion Pulverizer",1211140.13,15
6158,"Quantum Bore",13661686.5,83
6158,"ReglAggregators",6049194.52,84
6159,"FexStram Carrier",3761523.46,51
6159,"Flux Rider",43325612.96,582
6159,"Graviton Extractor",6026807.18,83
6159,"Ion Pulverizer",952839.91,13
6159,"Quantum Bore",10742441.96,68
6159,"ReglAggregators",6027721.55,80
6160,"FexStram Carrier",4187653.71,52
6160,"Flux Rider",43487255.88,551
6160,"Graviton Extractor",5888796.25,78
6160,"Ion Pulverizer",1134805.34,11
6160,"Quantum Bore",9392414.06,71
6160,"ReglAggregators",4615497.36,57
6161,"FexStram Carrier",3740572,50
6161,"Flux Rider",45290508.84,607
6161,"Graviton Extractor",5643024.51,75
6161,"Ion Pulverizer",1253537.79,17
6161,"Quantum Bore",10926732.86,80
6161,"ReglAggregators",5709619.03,74
6162,"FexStram Carrier",4839241.46,65
6162,"Flux Rider",44980175.2,575
6162,"Graviton Extractor",6883105.58,93
6162,"Ion Pulverizer",1096104.73,13
6162,"Quantum Bore",11034935.19,87
6162,"ReglAggregators",5061639.84,71
6163,"FexStram Carrier",5383691.85,65
6163,"Flux Rider",42618204.07,545
6163,"Graviton Extractor",5469142.07,70
6163,"Ion Pulverizer",1176101.01,16
6163,"Quantum Bore",8689099.47,73
6163,"ReglAggregators",6833665.08,88
6164,"FexStram Carrier",4458535.23,53
6164,"Flux Rider",41227523.61,533
6164,"Graviton Extractor",6033451.76,77
6164,"Ion Pulverizer",1765277.27,17
6164,"Quantum Bore",9810395.13,79
6164,"ReglAggregators",5384252.04,66
6165,"FexStram Carrier",4755926.28,60
6165,"Flux Rider",43983744.33,577
6165,"Graviton Extractor",7413671.98,86
6165,"Ion Pulverizer",721225.14,13
6165,"Quantum Bore",11393302.88,90
6165,"ReglAggregators",4980888.14,75
6166,"FexStram Carrier",3623508.49,51
6166,"Flux Rider",44121342.8,577
6166,"Graviton Extractor",5716135.14,77
6166,"Ion Pulverizer",1183439.04,15
6166,"Quantum Bore",10350093.27,84
6166,"ReglAggregators",4980222.19,72
6167,"FexStram Carrier",3413468.23,50
6167,"Flux Rider",47160652.24,601
6167,"Graviton Extractor",5238053.35,73
6167,"Ion Pulverizer",1749427.92,20
6167,"Quantum Bore",10548872.38,78
6167,"ReglAggregators",5084175.66,64
6168,"FexStram Carrier",4227358.89,61
6168,"Flux Rider",41536701.29,542
6168,"Graviton Extractor",5522831.19,77
6168,"Ion Pulverizer",1149459.15,13
6168,"Quantum Bore",17041852.37,83
6168,"ReglAggregators",4663477.28,61
6169,"FexStram Carrier",4355131.12,66
6169,"Flux Rider",40500742.24,519
6169,"Graviton Extractor",6250252.17,79
6169,"Ion Pulverizer",1006741.42,14
6169,"Quantum Bore",9660451.44,76
6169,"ReglAggregators",6234799.31,75
6170,"FexStram Carrier",5097131.25,66
6170,"Flux Rider",45670102.4,596
6170,"Graviton Extractor",6013905.77,74
6170,"Ion Pulverizer",1615717.25,22
6170,"Quantum Bore",11791346.2,92
6170,"ReglAggregators",5658680.97,77
6171,"FexStram Carrier",4259927.24,56
6171,"Flux Rider",46152714.27,585
6171,"Graviton Extractor",7513569.08,92
6171,"Ion Pulverizer",1836554.73,23
6171,"Quantum Bore",7714543.05,64
6171,"ReglAggregators",6056827.98,86
6172,"FexStram Carrier",4542719.66,63
6172,"Flux Rider",41709901.84,544
6172,"Graviton Extractor",6444469.21,82
6172,"Ion Pulverizer",1000428.64,13
6172,"Quantum Bore",11867288.88,85
6172,"ReglAggregators",4735078.41,66
6173,"FexStram Carrier",4893678.42,62
6173,"Flux Rider",44392594.39,559
6173,"Graviton Extractor",6874433.19,87
6173,"Ion Pulverizer",570264.13,8
6173,"Quantum Bore",10649674.53,81
6173,"ReglAggregators",6292972.21,79
6174,"FexStram Carrier",4652637.55,60
6174,"Flux Rider",42728684.8,561
6174,"Graviton Extractor",5840718.83,79
6174,"Ion Pulverizer",1172976.16,18
6174,"Quantum Bore",8830605.65,71
6174,"ReglAggregators",5838882.61,67
6175,"FexStram Carrier",4975784.01,70
6175,"Flux Rider",49020318.42,615
6175,"Graviton Extractor",6639854.66,81
6175,"Ion Pulverizer",1764144.3,22
6175,"Quantum Bore",11002430.56,91
6175,"ReglAggregators",4861036.57,63
6176,"FexStram Carrier",5701517.97,63
6176,"Flux Rider",41772955.59,543
6176,"Graviton Extractor",6553794.16,79
6176,"Ion Pulverizer",805168.72,12
6176,"Quantum Bore",14030738.09,93
6176,"ReglAggregators",6067977.25,75
6177,"FexStram Carrier",5205708.06,69
6177,"Flux Rider",43473718.72,558
6177,"Graviton Extractor",6208044.59,79
6177,"Ion Pulverizer",873715.49,13
6177,"Quantum Bore",12581603.81,101
6177,"ReglAggregators",3554838.45,48
6178,"FexStram Carrier",5015262.49,62
6178,"Flux Rider",41503136.3,561
6178,"Graviton Extractor",4586415.47,68
