"sim","solar_system_original","agg_loss","claim_count"
6151,"Oryn Delta",9305478.78,86
6152,"Bayesian System",15664368.68,201
6152,"Helionis Cluster",47507474.05,581
6152,"Oryn Delta",7115988.73,86
6153,"Bayesian System",17199992.1,215
6153,"Helionis Cluster",43596885,552
6153,"Oryn Delta",7041554.26,87
6154,"Bayesian System",16586576.11,205
6154,"Helionis Cluster",42235176.7,534
6154,"Oryn Delta",6343689.7,79
6155,"Bayesian System",16575125.32,207
6155,"Helionis Cluster",45554433.36,560
6155,"Oryn Delta",7617856.39,94
6156,"Bayesian System",16099503,199
6156,"Helionis Cluster",49253944.09,614
6156,"Oryn Delta",6907291.78,87
6157,"Bayesian System",16523387.96,190
6157,"Helionis Cluster",45948487.76,565
6157,"Oryn Delta",7073005.24,86
6158,"Bayesian System",16994753.51,194
6158,"Helionis Cluster",49928365.54,591
6158,"Oryn Delta",8866326.59,95
6159,"Bayesian System",17549655.99,222
6159,"Helionis Cluster",46212065.69,561
6159,"Oryn Delta",7075225.35,94
6160,"Bayesian System",16645294.56,194
6160,"Helionis Cluster",44900448.16,538
6160,"Oryn Delta",7160679.88,88
6161,"Bayesian System",15184608.67,190
6161,"Helionis Cluster",48911577.21,609
6161,"Oryn Delta",8467809.15,104
6162,"Bayesian System",17483084.46,208
6162,"Helionis Cluster",48800350.46,600
6162,"Oryn Delta",7611767.08,96
6163,"Bayesian System",18308047.18,221
6163,"Helionis Cluster",44829782.97,553
6163,"Oryn Delta",7032073.4,83
6164,"Bayesian System",15535690.34,183
6164,"Helionis Cluster",46370159.79,563
6164,"Oryn Delta",6773584.9,79
6165,"Bayesian System",17812122.99,215
6165,"Helionis Cluster",46091345.55,577
6165,"Oryn Delta",9345290.23,109
6166,"Bayesian System",15680644.76,189
6166,"Helionis Cluster",45472080.15,576
6166,"Oryn Delta",8822016.02,111
6167,"Bayesian System",14141977.58,192
6167,"Helionis Cluster",52467374.74,609
6167,"Oryn Delta",6585297.45,85
6168,"Bayesian System",20011071.04,197
6168,"Helionis Cluster",46536281.33,547
6168,"Oryn Delta",7594327.8,93
6169,"Bayesian System",16944794.95,202
6169,"Helionis Cluster",42873410.65,532
6169,"Oryn Delta",8189912.1,95
6170,"Bayesian System",17443126.82,205
6170,"Helionis Cluster",49906525.29,618
6170,"Oryn Delta",8497231.73,104
6171,"Bayesian System",15953918.9,207
6171,"Helionis Cluster",52168216.83,628
6171,"Oryn Delta",5412000.63,71
6172,"Bayesian System",17985744.28,221
6172,"Helionis Cluster",43613663.23,540
6172,"Oryn Delta",8700479.14,92
6173,"Bayesian System",17735079.72,205
6173,"Helionis Cluster",48416826.22,578
6173,"Oryn Delta",7521710.92,93
6174,"Bayesian System",14620084.48,182
6174,"Helionis Cluster",47084805.21,586
6174,"Oryn Delta",7359615.93,88
6175,"Bayesian System",19209928.81,220
6175,"Helionis Cluster",47862664.37,592
6175,"Oryn Delta",11190975.33,130
6176,"Bayesian System",14934362.04,172
6176,"Helionis Cluster",50489919.77,583
6176,"Oryn Delta",9507869.99,110
6177,"Bayesian System",19371442.79,233
6177,"Helionis Cluster",44290668.9,540
6177,"Oryn Delta",8235517.43,95
6178,"Bayesian System",15713622.22,194
6178,"Helionis Cluster",44350903.63,574
6178,"Oryn Delta",6609738.08,86
6179,"Bayesian System",14210687.37,187
6179,"Helionis Cluster",54314823.65,564
6179,"Oryn Delta",7899543.65,94
6180,"Bayesian System",16551154.29,203
6180,"Helionis Cluster",51520424.02,584
6180,"Oryn Delta",8478094.78,100
6181,"Bayesian System",16215088.92,204
6181,"Helionis Cluster",46326871.5,566
6181,"Oryn Delta",7052495.27,88
6182,"Bayesian System",16788313.02,200
6182,"Helionis Cluster",46017048.88,592
6182,"Oryn Delta",7504207.64,86
6183,"Bayesian System",17376552.35,214
6183,"Helionis Cluster",47615974.62,587
6183,"Oryn Delta",8962382.85,106
6184,"Bayesian System",17268086.57,207
6184,"Helionis Cluster",47530680.94,607
6184,"Oryn Delta",7574985.29,90
6185,"Bayesian System",16068520.45,200
6185,"Helionis Cluster",50204383.91,584
6185,"Oryn Delta",7689000.91,95
6186,"Bayesian System",14555566.31,180
6186,"Helionis Cluster",43995670.73,539
6186,"Oryn Delta",6590623.4,84
6187,"Bayesian System",17695711.37,181
6187,"Helionis Cluster",45191678.91,578
6187,"Oryn Delta",7948198.95,93
6188,"Bayesian System",15866683.99,209
6188,"Helionis Cluster",47169439.46,577
6188,"Oryn Delta",7531713.56,93
6189,"Bayesian System",18785184.97,197
6189,"Helionis Cluster",47930545.91,583
6189,"Oryn Delta",6418576.14,72
6190,"Bayesian System",16006419.24,205
6190,"Helionis Cluster",48534289.1,585
6190,"Oryn Delta",6693698.03,79
6191,"Bayesian System",15066531.29,189
6191,"Helionis Cluster",47602710.76,589
6191,"Oryn Delta",7118827.55,83
6192,"Bayesian System",16434654.11,197
6192,"Helionis Cluster",45442643.73,556
6192,"Oryn Delta",6455771.98,88
6193,"Bayesian System",19876029.25,196
6193,"Helionis Cluster",47147979.62,569
6193,"Oryn Delta",7671806.09,87
6194,"Bayesian System",17963044.1,206
6194,"Helionis Cluster",48138699.24,589
6194,"Oryn Delta",6448698.24,86
6195,"Bayesian System",16252224.42,195
6195,"Helionis Cluster",47654570.45,592
6195,"Oryn Delta",9294548.08,101
6196,"Bayesian System",13217066.64,173
6196,"Helionis Cluster",51922384.57,593
6196,"Oryn Delta",6380537.94,77
6197,"Bayesian System",17417206.75,216
6197,"Helionis Cluster",46612987.12,567
6197,"Oryn Delta",7488406.74,87
6198,"Bayesian System",15206964.66,202
6198,"Helionis Cluster",48881186.02,603
6198,"Oryn Delta",6640248.09,85
6199,"Bayesian System",18752824.69,191
6199,"Helionis Cluster",47988051.57,579
6199,"Oryn Delta",7926999.28,107
6200,"Bayesian System",14327134.77,186
6200,"Helionis Cluster",46039302.36,582
6200,"Oryn Delta",7433768.36,92
6201,"Bayesian System",17130619.75,200
6201,"Helionis Cluster",48803446.61,607
6201,"Oryn Delta",7268564.03,91
6202,"Bayesian System",17184253.04,196
6202,"Helionis Cluster",49265802.42,597
6202,"Oryn Delta",8571178.75,101
6203,"Bayesian System",15646259.91,192
6203,"Helionis Cluster",46621145.1,572
6203,"Oryn Delta",7237013.49,88
6204,"Bayesian System",14675249.04,202
6204,"Helionis Cluster",44043313.74,537
6204,"Oryn Delta",14737171.69,110
6205,"Bayesian System",16333560.42,206
6205,"Helionis Cluster",46043412.83,587
6205,"Oryn Delta",7720925.54,95
6206,"Bayesian System",18309820.02,211
6206,"Helionis Cluster",44852067.43,541
6206,"Oryn Delta",8130058.8,98
6207,"Bayesian System",17156681.14,201
6207,"Helionis Cluster",47993676.92,609
6207,"Oryn Delta",7790762.73,93
6208,"Bayesian System",15526894.35,194
6208,"Helionis Cluster",45512147.89,562
6208,"Oryn Delta",11852596.57,84
6209,"Bayesian System",14831852.21,192
6209,"Helionis Cluster",44200780.56,594
6209,"Oryn Delta",6407348.6,83
6210,"Bayesian System",14810548.78,183
6210,"Helionis Cluster",51577445.74,636
6210,"Oryn Delta",7852747.68,91
6211,"Bayesian System",18621824,223
6211,"Helionis Cluster",48797528.47,597
6211,"Oryn Delta",8406834.08,103
6212,"Bayesian System",18225165.1,218
6212,"Helionis Cluster",45114135.28,551
6212,"Oryn Delta",7979514.38,102
6213,"Bayesian System",16309471.75,209
6213,"Helionis Cluster",44018840.86,566
6213,"Oryn Delta",7886973.27,90
6214,"Bayesian System",15091654.01,192
6214,"Helionis Cluster",47820660.09,606
6214,"Oryn Delta",9087026.46,110
6215,"Bayesian System",18218515.07,192
6215,"Helionis Cluster",48045345.65,607
6215,"Oryn Delta",7906037.23,101
6216,"Bayesian System",17867604.32,222
6216,"Helionis Cluster",44898317.13,582
6216,"Oryn Delta",6932268.91,82
6217,"Bayesian System",17311413.46,203
6217,"Helionis Cluster",50512564.36,613
6217,"Oryn Delta",9208648.97,108
6218,"Bayesian System",16170316.96,209
6218,"Helionis Cluster",49811661.12,598
6218,"Oryn Delta",7793882.06,98
6219,"Bayesian System",18089257.06,228
6219,"Helionis Cluster",47038124.34,564
6219,"Oryn Delta",6822670.97,84
6220,"Bayesian System",17243299.03,209
6220,"Helionis Cluster",45228915.63,567
6220,"Oryn Delta",7536694.83,87
6221,"Bayesian System",17586528.99,215
6221,"Helionis Cluster",47039825.11,597
6221,"Oryn Delta",7554047.46,91
6222,"Bayesian System",14491461.46,180
6222,"Helionis Cluster",43637345.89,566
6222,"Oryn Delta",7357190.4,93
6223,"Bayesian System",16734652.63,205
6223,"Helionis Cluster",47435742.86,590
6223,"Oryn Delta",6130219.04,74
6224,"Bayesian System",15734908.33,211
6224,"Helionis Cluster",48519571.67,597
6224,"Oryn Delta",6728646.44,100
6225,"Bayesian System",16415579.65,194
6225,"Helionis Cluster",43309658.29,545
6225,"Oryn Delta",7457640.34,95
6226,"Bayesian System",15802842.55,198
6226,"Helionis Cluster",51386410.65,622
6226,"Oryn Delta",7211439.92,78
6227,"Bayesian System",15511642.8,199
6227,"Helionis Cluster",45339116.07,550
6227,"Oryn Delta",6499040.97,79
6228,"Bayesian System",15559338.28,196
6228,"Helionis Cluster",45693299.41,593
6228,"Oryn Delta",7854067.23,93
6229,"Bayesian System",14695182.69,188
6229,"Helionis Cluster",46679487.62,600
6229,"Oryn Delta",7144001.38,87
6230,"Bayesian System",16645837.89,195
6230,"Helionis Cluster",47706577.18,588
6230,"Oryn Delta",7885025.17,93
6231,"Bayesian System",15440411.76,203
6231,"Helionis Cluster",48379353.15,587
6231,"Oryn Delta",7462625.57,88
6232,"Bayesian System",14732679.37,196
6232,"Helionis Cluster",46032699.88,565
6232,"Oryn Delta",6316468.36,84
6233,"Bayesian System",15534077.69,189
6233,"Helionis Cluster",51282514.14,612
6233,"Oryn Delta",7877717.91,87
6234,"Bayesian System",17378341.31,193
6234,"Helionis Cluster",46818765.63,583
6234,"Oryn Delta",6836439.38,83
6235,"Bayesian System",17927984.29,205
6235,"Helionis Cluster",45411654.67,560
6235,"Oryn Delta",7856696.57,87
6236,"Bayesian System",16264655.95,201
6236,"Helionis Cluster",44803136.38,554
6236,"Oryn Delta",7857885.65,89
6237,"Bayesian System",19839841.6,232
6237,"Helionis Cluster",48113066.53,601
6237,"Oryn Delta",6845394.1,83
6238,"Bayesian System",14639028.13,173
6238,"Helionis Cluster",46898521.49,569
6238,"Oryn Delta",7311437.71,85
6239,"Bayesian System",17156713.43,216
6239,"Helionis Cluster",43283386.09,543
6239,"Oryn Delta",7512696.28,97
6240,"Bayesian System",18019038.52,223
6240,"Helionis Cluster",43663216.49,566
6240,"Oryn Delta",8427376.93,99
6241,"Bayesian System",16647797.06,199
6241,"Helionis Cluster",46542693.86,568
6241,"Oryn Delta",7973467.28,96
6242,"Bayesian System",14329650.1,192
6242,"Helionis Cluster",47141373.86,595
6242,"Oryn Delta",6943694.57,86
6243,"Bayesian System",18292850.91,220
6243,"Helionis Cluster",44805974.31,560
6243,"Oryn Delta",7738654.05,93
6244,"Bayesian System",15619706.89,189
6244,"Helionis Cluster",51486868.02,625
6244,"Oryn Delta",7054192.21,96
6245,"Bayesian System",14699962.56,209
6245,"Helionis Cluster",44569662,560
6245,"Oryn Delta",8279036.52,96
6246,"Bayesian System",21365080.74,206
6246,"Helionis Cluster",49352145.24,594
6246,"Oryn Delta",8316132.68,97
6247,"Bayesian System",14497441.16,184
6247,"Helionis Cluster",46516434.96,574
6247,"Oryn Delta",7534443.89,96
6248,"Bayesian System",17475918.07,212
6248,"Helionis Cluster",49469923.19,614
6248,"Oryn Delta",6558869.62,84
6249,"Bayesian System",15778813.77,203
6249,"Helionis Cluster",44797596.54,571
6249,"Oryn Delta",6459880.74,80
6250,"Bayesian System",17092910.82,226
6250,"Helionis Cluster",49236443.81,603
6250,"Oryn Delta",6156152.87,78
6251,"Bayesian System",19146704.46,227
6251,"Helionis Cluster",51561285.06,601
6251,"Oryn Delta",8517041.17,103
6252,"Bayesian System",14679059.07,194
6252,"Helionis Cluster",52589284.62,589
6252,"Oryn Delta",6685508,84
6253,"Bayesian System",15171584.07,184
6253,"Helionis Cluster",44939256.74,532
6253,"Oryn Delta",7739259.3,86
6254,"Bayesian System",17411350.72,202
6254,"Helionis Cluster",50710016.37,592
6254,"Oryn Delta",9214204.93,102
6255,"Bayesian System",14363789.48,177
6255,"Helionis Cluster",46073120.9,579
6255,"Oryn Delta",9314224.69,106
6256,"Bayesian System",22172711.26,223
6256,"Helionis Cluster",41394115.46,517
6256,"Oryn Delta",6295138.08,78
6257,"Bayesian System",16876665.34,193
6257,"Helionis Cluster",47578078.41,602
6257,"Oryn Delta",6372304.4,77
6258,"Bayesian System",16460634.79,200
6258,"Helionis Cluster",48849993.07,608
6258,"Oryn Delta",7867286.97,100
6259,"Bayesian System",15467487.33,196
6259,"Helionis Cluster",48502856.64,595
6259,"Oryn Delta",7881284.04,100
6260,"Bayesian System",16843619.62,205
6260,"Helionis Cluster",47050613.65,609
6260,"Oryn Delta",7245785.77,90
6261,"Bayesian System",16155023.85,209
6261,"Helionis Cluster",47586003,593
6261,"Oryn Delta",7951681.26,88
6262,"Bayesian System",17108157.78,220
6262,"Helionis Cluster",55794134.8,592
6262,"Oryn Delta",7421943.17,91
6263,"Bayesian System",16708543.83,208
6263,"Helionis Cluster",47677525.85,569
6263,"Oryn Delta",8377989.87,102
6264,"Bayesian System",16346880.86,203
6264,"Helionis Cluster",47561336.3,591
6264,"Oryn Delta",9591249.24,94
6265,"Bayesian System",14842495.24,179
6265,"Helionis Cluster",47183417.68,578
6265,"Oryn Delta",7607017.22,94
6266,"Bayesian System",16927340.17,196
6266,"Helionis Cluster",45018324.99,567
6266,"Oryn Delta",12062066.53,99
6267,"Bayesian System",15876592.57,197
6267,"Helionis Cluster",47257871.55,590
6267,"Oryn Delta",6873076.54,88
6268,"Bayesian System",15331670.61,197
6268,"Helionis Cluster",49160545.9,595
6268,"Oryn Delta",7361669.36,89
6269,"Bayesian System",17638399.16,203
6269,"Helionis Cluster",46060971.61,582
6269,"Oryn Delta",6101552.37,75
6270,"Bayesian System",17112054.15,198
6270,"Helionis Cluster",47856539.54,595
6270,"Oryn Delta",7531236.25,91
6271,"Bayesian System",16015013.38,205
6271,"Helionis Cluster",44576638.53,551
6271,"Oryn Delta",6921038.05,91
6272,"Bayesian System",16877686.08,197
6272,"Helionis Cluster",44786121.86,552
6272,"Oryn Delta",7622074.41,90
6273,"Bayesian System",16111415.11,204
6273,"Helionis Cluster",50613711.44,574
6273,"Oryn Delta",8935124.24,97
6274,"Bayesian System",18511858.36,217
6274,"Helionis Cluster",45700302.5,561
6274,"Oryn Delta",7724732.01,88
6275,"Bayesian System",16553678.24,208
6275,"Helionis Cluster",45188013.5,557
6275,"Oryn Delta",8014843.18,95
6276,"Bayesian System",16766449.23,209
6276,"Helionis Cluster",50637707.34,624
6276,"Oryn Delta",8378830.08,96
6277,"Bayesian System",17026467.18,196
6277,"Helionis Cluster",48929124.24,603
6277,"Oryn Delta",6993672.8,87
6278,"Bayesian System",15352154.36,183
6278,"Helionis Cluster",43478508.29,536
6278,"Oryn Delta",9588564.3,110
6279,"Bayesian System",15456545.82,186
6279,"Helionis Cluster",48576864.07,600
6279,"Oryn Delta",9949914.32,97
6280,"Bayesian System",15730311.54,193
6280,"Helionis Cluster",45949518.17,585
6280,"Oryn Delta",7181527.91,92
6281,"Bayesian System",16683156.53,211
6281,"Helionis Cluster",47023648.99,586
6281,"Oryn Delta",8465437.78,107
6282,"Bayesian System",16747053.83,203
6282,"Helionis Cluster",43553213.41,566
6282,"Oryn Delta",9787788.08,100
6283,"Bayesian System",16602631.19,199
6283,"Helionis Cluster",45874868.86,565
6283,"Oryn Delta",8101648.21,98
6284,"Bayesian System",17913195.68,214
6284,"Helionis Cluster",47880150.95,571
6284,"Oryn Delta",7515235.16,95
6285,"Bayesian System",17787209,213
6285,"Helionis Cluster",46205908.16,579
6285,"Oryn Delta",8749952,109
6286,"Bayesian System",15535905.48,198
6286,"Helionis Cluster",49739365.83,589
6286,"Oryn Delta",10334696.06,112
6287,"Bayesian System",15045815.63,196
6287,"Helionis Cluster",46682547.91,567
6287,"Oryn Delta",6387295.01,76
6288,"Bayesian System",15644782.07,191
6288,"Helionis Cluster",47752012.25,589
6288,"Oryn Delta",8840477.71,105
6289,"Bayesian System",15612429.7,203
6289,"Helionis Cluster",47955637.47,582
6289,"Oryn Delta",6575171.96,90
6290,"Bayesian System",15721715.75,197
6290,"Helionis Cluster",47095183.3,570
6290,"Oryn Delta",6232282.89,83
6291,"Bayesian System",17001863.04,208
6291,"Helionis Cluster",45398485.29,578
6291,"Oryn Delta",8740058.31,108
6292,"Bayesian System",18492112.64,217
6292,"Helionis Cluster",50187615.17,634
6292,"Oryn Delta",7720678.84,89
6293,"Bayesian System",15543948.07,198
6293,"Helionis Cluster",45098647.82,567
6293,"Oryn Delta",8951009.29,104
6294,"Bayesian System",15993454.92,192
6294,"Helionis Cluster",50344231.97,606
6294,"Oryn Delta",8761709.61,102
6295,"Bayesian System",15976094.85,196
6295,"Helionis Cluster",46544361.37,592
6295,"Oryn Delta",7300411.41,95
6296,"Bayesian System",15157312.66,215
6296,"Helionis Cluster",44906761.35,568
6296,"Oryn Delta",6943023.46,87
6297,"Bayesian System",15531811.2,201
6297,"Helionis Cluster",47837529.47,612
6297,"Oryn Delta",7080619.76,82
6298,"Bayesian System",15685780.35,194
6298,"Helionis Cluster",49207528.75,594
6298,"Oryn Delta",7654259.47,94
6299,"Bayesian System",16208042.09,198
6299,"Helionis Cluster",45109544.88,575
6299,"Oryn Delta",6918831.6,92
6300,"Bayesian System",15523897.54,187
6300,"Helionis Cluster",48329970.26,570
6300,"Oryn Delta",7964683.1,90
6301,"Bayesian System",14602528.65,194
6301,"Helionis Cluster",49738312.95,620
6301,"Oryn Delta",8183582.49,105
6302,"Bayesian System",18439777.22,218
6302,"Helionis Cluster",43617042.04,573
6302,"Oryn Delta",7782288.67,97
6303,"Bayesian System",18199027.49,220
6303,"Helionis Cluster",47635522.69,561
6303,"Oryn Delta",6482040.86,83
6304,"Bayesian System",17569033.97,213
6304,"Helionis Cluster",48680648.45,584
6304,"Oryn Delta",7207599.42,90
6305,"Bayesian System",16586934.63,199
6305,"Helionis Cluster",46253446.16,574
6305,"Oryn Delta",7465726.88,89
6306,"Bayesian System",18154058.51,215
6306,"Helionis Cluster",47366125.15,560
6306,"Oryn Delta",7400537.94,89
6307,"Bayesian System",16601137.06,211
6307,"Helionis Cluster",45021848.24,545
6307,"Oryn Delta",6911907.11,84
6308,"Bayesian System",17132922.78,202
6308,"Helionis Cluster",48981904.51,595
6308,"Oryn Delta",7939407.91,105
6309,"Bayesian System",14018310.32,189
6309,"Helionis Cluster",51090880.56,612
6309,"Oryn Delta",6819068.74,89
6310,"Bayesian System",16815769.57,203
6310,"Helionis Cluster",43956046.43,555
6310,"Oryn Delta",5981835.32,70
6311,"Bayesian System",14014071.78,180
6311,"Helionis Cluster",45705104,587
6311,"Oryn Delta",7638379.28,99
6312,"Bayesian System",20917369.33,211
6312,"Helionis Cluster",50291502.26,618
6312,"Oryn Delta",7153615.49,80
6313,"Bayesian System",16328331.79,207
6313,"Helionis Cluster",43911482.21,531
6313,"Oryn Delta",8832501.7,98
6314,"Bayesian System",17151947.43,216
