"sim","Bayesia System","Helionis Cluster","Oryn Delta"
6341,335340.3,803309.96,228642.72
6342,364429.2,1015134.98,167361.09
6343,281748.1,824874.47,301592.12
6344,362118.66,682781.7,263322.8
6345,388427.5,831838.62,184243.44
6346,333295.82,878225.22,255852.92
6347,326072.43,704513.19,353560.6
6348,375985.39,818448.58,343701.87
6349,423488.32,884633.42,258729.89
6350,291269.35,918661.88,230251.91
6351,422879.28,734741.73,184179.39
6352,410385.73,722630.76,185147.08
6353,308554.72,699894.7,304789.39
6354,384968.12,851305.78,273975.34
6355,489892.46,1058654.13,204518.36
6356,363260.94,763225.12,215712.09
6357,361515.02,689564.63,177733.37
6358,395673.93,661186.71,206654.73
6359,373833.88,827162.71,405181.45
6360,290693.45,848464.49,216828.79
6361,420714.37,722580.03,251510.73
6362,274398.28,877591.67,178528.94
6363,318136.09,792739.82,254831.46
6364,316461.34,801697.65,211623
6365,319288.94,687907.69,178136.69
6366,346049.32,961801.66,260632.43
6367,431436.15,844521.57,266569.43
6368,370180.26,714780.66,230644.99
6369,297557.31,910795.22,269013.52
6370,292003.37,807368.9,222465.25
6371,456238.35,885050.59,219199.94
6372,482787.98,661018.41,220000.11
6373,345422.09,649613.28,156591.67
6374,379254.58,698596.71,163238.73
6375,243752.86,778821.12,192075.5
6376,392356.65,792183.77,188126.67
6377,400289.28,957915.86,227801.32
6378,533411.01,607409.37,183932.44
6379,359181.44,678144.55,250586.44
6380,327171.6,595143.26,171131.86
6381,303145,774546.7,205932.7
6382,449902.52,692320.79,249612.89
6383,255305.96,660583.57,196872.31
6384,434963.88,878304.44,198449.68
6385,338645.79,756142.71,231568.56
6386,431318.04,644183.51,207389.06
6387,372761.31,711956.15,189010.79
6388,335091.44,749831.39,188253
6389,359882.38,875205.31,157415.7
6390,331197.58,876977.93,397120.84
6391,341624.63,929368.05,375333.77
6392,348049.1,742269.27,296115.08
6393,377004.53,778928.74,228581.23
6394,336264.3,678045.2,217909.57
6395,429173.47,825796.99,348098.22
6396,340364.17,835843.81,221610.28
6397,323129.24,843605.45,199970.63
6398,322556.65,727429.39,289002.34
6399,357679.17,923636.64,174333.47
6400,323436.46,693900.58,184194.46
6401,332457.38,749215.53,216174.1
6402,417143.36,770609.19,323901.73
6403,365538.6,843355.86,245652.2
6404,393607.17,905431.99,233250.07
6405,334033.68,865322.69,232480.51
6406,391645.98,770588.84,235025.97
6407,342884.86,690071.63,207422.96
6408,322985.09,757800.54,212385.01
6409,276464.14,677580.13,160872.7
6410,417841.56,716932.79,315212.43
6411,327053.95,930820.29,250432.34
6412,350795.98,969552.48,291736.94
6413,382070.86,694891.44,272025.47
6414,388858.24,859841.76,192417.39
6415,301905.26,711485.67,208531.02
6416,287195.92,816473.71,200618.42
6417,253455.18,750059.47,212373.55
6418,334157.59,903604.85,172338.41
6419,319672.19,870751.67,216704.29
6420,373037.14,648564.33,256006.16
6421,243866.22,839795.19,216888.3
6422,312361.86,1013229.4,224072.89
6423,387439.89,754245.63,152929.87
6424,261046.45,732791.22,291694.15
6425,297322.61,717007.83,184889.66
6426,344447.4,761427.49,251061.56
6427,523916.09,651417.36,206501.91
6428,363214.77,791370.54,295726.36
6429,387318.01,770846.63,218281.51
6430,270607.25,662574.55,275627.03
6431,244747.01,750616.93,167190.53
6432,362970.63,721594.62,237201.03
6433,356045.63,727132.61,222106.07
6434,473933.5,898640.31,241046.52
6435,370648.24,788123.09,292073.9
6436,326378.83,811418.46,177330.02
6437,386895.83,804742.53,246736.75
6438,415573.14,759323.82,254259.37
6439,229181.92,917673.55,309837.42
6440,296368.56,852926.11,210757.35
6441,368905.76,713786.05,201682.09
6442,343788.17,748631.39,200045.48
6443,266379.85,771109.77,186323.05
6444,332689.93,749896.49,328980.86
6445,376268.76,770889.57,172490.41
6446,379969.69,856788.75,209392.61
6447,325635.08,702044.04,208386.67
6448,256205.92,754211.57,211749.54
6449,344941.9,808509.77,207338.17
6450,380592.46,784339.88,256198.47
6451,274624.98,826667.1,171344.39
6452,303617.75,793358.13,222277.85
6453,313074.56,1013987.83,313332.56
6454,337128.29,860685.19,192401.08
6455,551450.38,712994.22,222452.68
6456,313355.01,754381.25,229097.87
6457,425119.15,723158.38,254017.78
6458,403521.62,883500.54,197167.53
6459,385138.62,810037.59,207978.76
6460,399179.48,965739.21,333493.54
6461,378896.89,724767.76,152940.02
6462,348364.64,891779.37,195609.76
6463,278083.53,730602.75,310491.74
6464,440892.08,699421.62,247418.63
6465,371176.57,737755.31,191350.77
6466,399906.55,778342.03,185614.24
6467,476995.04,782051.72,180518.63
6468,428861.34,719835.38,247666.38
6469,361413.55,790381.23,235752.66
6470,384709.53,647327.81,224849.12
6471,472454.94,830450.99,228875.34
6472,320266.58,624287.62,248687.42
6473,379209.74,654646.9,237066.42
6474,301489.11,767835.29,287615.37
6475,418702.93,725584.83,246776.71
6476,443833.09,799804.8,172903.58
6477,396394.46,709379.89,152573.87
6478,288909.55,931647.11,205678.81
6479,353041.74,693225.77,209446.69
6480,332977.96,870997.9,200239.89
6481,268779.62,774140.5,168869.08
6482,310083.18,900090.88,207992.16
6483,411271.36,737433.73,168747.21
6484,465931.21,708105.13,285463.89
6485,429934.89,887449.5,226191.57
6486,363878.27,668812.97,195185.75
6487,290653.35,789501.32,251408.2
6488,334813.06,860200.89,221799.22
6489,387331.6,881215.97,260405.04
6490,351363.48,820777.39,202462.01
6491,324145,785279.58,231329.91
6492,367264.92,666267.86,389836.46
6493,489737.02,772565.93,289363.8
6494,426883.11,779221.83,196780.39
6495,496425.56,830870.89,267816.16
6496,436879.71,722707.48,296328.97
6497,382759.63,738194.46,170107.7
6498,444327.21,846829.67,292712.13
6499,428196.28,675236.71,222115.99
6500,365051.2,846294.37,242332.14
6501,357844.74,667912.58,187305.86
6502,390282.37,969325.26,151783.32
6503,333421.13,969006.94,234288.33
6504,327002.27,806689.41,207301.37
6505,461519.51,834653.37,234964.41
6506,382109.41,1006813.6,197036.48
6507,372344,981785.03,218454.29
6508,365315.15,889130.46,361556.39
6509,328283.9,736520.73,226249.26
6510,648552.93,720958.58,155449.14
6511,489321.09,676051.64,355383.23
6512,333350.62,776704.47,186863.85
6513,390227.65,813469.23,420918.8
6514,341166.63,674330.37,178702.81
6515,320032.69,848878.83,198261.61
6516,344267.51,780575.9,229965.85
6517,224164.09,654041.07,212284.27
6518,578980.45,780753.12,247001.39
6519,391466.88,757048.09,288899.93
6520,358401.83,842497.73,186925.22
6521,413880.58,849836.83,213403.75
6522,460213.52,672438.81,208176.67
6523,446167.22,813696.33,239061.38
6524,420778.19,888920.31,226039.44
6525,356052.93,744005.81,205289.14
6526,410555.18,718485.4,192319.99
6527,297858.42,649922.58,198719.83
6528,457748.8,845458.34,186662.94
6529,506076.71,864997.81,237189.77
6530,336620.03,634368.39,195422.9
6531,333761.89,640020.94,232860.32
6532,310694.99,971310.55,367421.97
6533,343050.53,640918.91,211767.47
6534,307888.52,710229.78,207906.9
6535,427325.41,711637.72,253415.09
6536,361308.26,716300.15,180181.23
6537,366526.07,740895.09,191513.96
6538,356171.69,867266.1,268893.77
6539,267025.65,779050.79,208343.15
6540,310866.7,766960.05,211289.14
6541,513453.46,770982.08,230403.42
6542,371698.61,802260.35,195036.57
6543,392541.65,764391.04,224006.19
6544,325747.99,739016.03,177336.32
6545,359950.83,746955.99,211032.32
6546,385190.47,779630.95,178968.69
6547,336243.39,705959.26,238689.57
6548,348445.6,761155.3,142926.91
6549,341765.95,774490.07,168272.94
6550,419029.38,753947.63,183661.99
6551,324706.19,699789.85,182732.89
6552,368877.92,693898.61,167190.08
6553,292724.18,892287.51,247503.48
6554,442595.06,707015.73,283304.55
6555,376011.69,861671.45,234248.09
6556,292232.19,879556.7,307858.17
6557,310124.33,672935.25,213228.18
6558,327890.38,934871.44,370511.02
6559,465613.44,740970.02,362942.86
6560,445584,846090.35,182791.85
6561,426517.75,774798.94,201060.26
6562,364490.47,922143.84,284750.66
6563,415723.62,878930.98,233017.29
6564,433464.8,1108741.8,265283.5
6565,329872.58,830717.17,183602.74
6566,327759.96,811651.06,352981.75
6567,256909.4,694200.06,216163.1
6568,309695.5,753374.58,207933.91
6569,393514.06,720332.18,256103.29
6570,402089.35,576636.24,237285.02
6571,332446,968552.3,200179.72
6572,367791.7,650720.98,249546.86
6573,362155.92,915202.8,217794.6
6574,448432.87,745461.1,219428.1
6575,322107.21,760268.93,283279.36
6576,283701.75,913541.75,200995.87
6577,378805.11,765170.24,190274.46
6578,338503.58,698690.94,179818.64
6579,357949.98,716219.23,240825.74
6580,353609.38,829970.65,181422.67
6581,449731.4,690422.91,198358.07
6582,365057.8,662587.37,305849.36
6583,506048.68,760152.5,192778.43
6584,385422.75,767087.24,158380.72
6585,291552.46,813141.5,199916.89
6586,357353.61,747147.72,177147.99
6587,280408.85,759798.73,256129.03
6588,313495.68,665234.33,229362.56
6589,436927.38,737074.58,241230.69
6590,299096.12,770224.13,198880.43
6591,255346.24,837489.67,231809.08
6592,244681.62,774958.66,243836.86
6593,265589.68,760523.23,206231.6
6594,276236.49,1005840.81,195923.95
6595,567356.66,720513.83,163236.12
6596,373613.87,1009513.28,221799.08
6597,389623.72,948880.27,217274.05
6598,410591.06,739399.7,164338.13
6599,359180.93,696532.92,211185.43
6600,421243.21,724467.97,252028.52
6601,354153.84,779138.34,148467.86
6602,401700.22,774180.4,225419.48
6603,269472.34,936492.44,286220.06
6604,369905.78,904944.57,278568.97
6605,361817.02,716258.7,165521.78
6606,555420.23,880344.95,292896.22
6607,372837.5,881438.38,219956.44
6608,411168.63,933306.91,302142.67
6609,353531.47,851659.7,220836.25
6610,301763.67,683070.18,171663.82
6611,486174.69,681858.36,235822.89
6612,429863.61,659651.66,240957.29
6613,451009.66,933539.57,264069.47
6614,413647.4,768259.48,209728.05
6615,437740.85,740159.21,211486.89
6616,341800.11,741006.51,197579.98
6617,392779.38,833939.82,150511.95
6618,410598.98,883733.55,237178.38
6619,322444.39,1052274.35,166979.15
6620,400394.22,915740.65,224857.59
6621,342755.24,682476.84,309945.17
6622,260489.05,865777.51,271396.58
6623,267165.92,777027.12,179472.02
6624,371648.38,714895.12,208941.39
6625,512106.82,699813.07,250030.16
6626,365520.11,981081.82,220112.21
6627,401083.48,865730.8,176790.54
6628,313779.09,660353.69,201819.94
6629,464980.92,665686.58,309494.33
6630,350048.85,780357.53,281788.86
6631,377279.31,691252.46,312301.47
6632,272315.89,737578.63,226867.51
6633,415835.24,969103.2,206290.23
6634,387982.53,772332.75,166732.97
6635,689813.99,652381.63,316403.74
6636,462965.55,885829.21,331742.84
6637,437378.65,825573.35,255003.32
6638,384547.93,993707.56,238424.45
6639,336138.67,998267.1,248604.93
6640,388247.44,778695.61,200033.29
6641,677347.13,733558.43,201445.38
6642,289024.41,848129.59,256269.29
6643,348207.99,698003.02,293380.94
6644,365163.72,923475.99,229446.47
6645,305435,654206.38,251195.52
6646,407091.5,703620.92,166601.54
6647,448941.31,661255.55,182378.16
6648,361334.36,775878.72,240053.38
6649,325085.34,652732.47,182894.58
6650,427948.22,647600.53,180231.93
6651,312196.54,818311.53,323826.17
6652,327600.84,736742.88,291611.48
6653,499639.52,610601.4,313003.32
6654,470416.54,876960.17,175909.94
6655,337238.79,747526.1,200671.52
6656,345455.01,710593.97,176757.06
6657,362532.97,710740.48,297443.6
6658,338975.27,923728.06,411595.54
6659,317237.67,913805.66,171825.33
6660,535904.27,737066.37,236050.76
6661,401580.72,670334.07,167281.2
6662,376024.4,788296.65,208131.74
6663,306589.9,902972.87,203811.93
6664,330535.23,990860.5,204833.12
6665,316561.68,880814.45,183482.94
6666,307351.53,956314.22,216122.99
6667,238143.12,887935.04,281002.15
6668,382808.47,775907.05,217259
6669,309698.19,780877.19,167871.98
6670,404753.03,830028.79,194988.65
6671,385447.27,853756.21,210866.74
6672,435040.43,671952.93,190719.11
6673,370416,719455.59,170573.54
6674,313119.55,775948.48,226563.38
6675,438822.39,671845.36,290435.72
6676,469745.72,909214.53,310832.47
6677,474401.94,965947.61,268476.3
6678,417944.48,740359.14,163033.01
6679,333037.46,882556.77,220860.35
6680,328894.11,914252.1,242900.82
6681,402330.02,731041.05,185668.77
6682,325182.99,647136.53,296712.63
6683,357232.2,787549.23,307505.52
6684,305783.11,770932.85,248330.03
6685,241499.16,669879.98,228677.07
6686,551277.21,764240.22,153761.89
6687,334773.02,852683.99,190424.46
6688,481466.48,706958.56,206946.65
6689,311962.75,792869.26,202315.04
6690,392983.39,669352.61,258579.22
6691,451408.91,676856.56,227265.63
6692,330766.15,859964.13,311511.33
6693,281835.1,685983.36,285969.1
6694,343222.93,759339.83,197676.92
6695,380331.05,781618.4,233401.62
6696,377406.6,761868.2,187036.03
6697,294494.64,784735.71,206798.9
6698,390652.18,666620.84,194033.76
6699,333432.07,817880.52,215183.63
6700,293398.04,686793.15,155007.83
6701,355099.05,943967.13,211902.86
6702,382285.56,819997.65,182314.72
6703,312187.29,842964,181857.32
6704,350031.62,701024.59,215547.13
6705,398571.76,766705.84,201525.22
6706,402199.7,591699.11,149003.3
6707,352542.29,905129.18,286735.92
6708,315679.27,627585.32,171937.2
6709,426834.79,801714.34,257397.05
6710,418758.4,719306.51,267673.7
6711,450095.85,767960.29,186793.67
6712,504497.97,737697.33,249245.53
6713,454833.71,733995.87,220583.9
6714,386392.66,737698,291103.36
6715,359376.78,603732.69,430312.83
6716,450568,692665.16,290679.03
6717,362238.18,598126.77,162398.22
6718,270810.44,831635.88,183585.67
6719,423975.42,702913.46,197038.69
6720,346154.97,671371.16,264805.7
6721,348248.59,723147.82,277992.54
6722,332754.18,760930.05,264274.74
6723,364304.22,836347.25,214462.58
6724,612616.4,920285.31,174096.22
6725,519588.95,918518.88,370308.25
6726,266593.44,749340.31,167325.14
6727,357313.95,963213.82,239453.12
6728,336177.63,994320.6,248461.21
6729,394988.01,794802.03,226109.97
6730,373594.76,722181.36,275275.71
6731,371354.46,704740.77,200581.35
6732,340561.36,932558.77,244517.82
6733,381396.53,688311.08,227679.79
6734,295957.13,796742.64,229934.96
6735,320947.98,797806.47,197173.67
6736,364579.61,813728.01,236066.18
6737,345389.58,715525.81,209288.68
6738,339352.05,702392.27,231483.61
6739,354518.91,782742.04,266636.37
6740,349523.33,806038.15,264592.45
6741,300818.18,893744.7,213961.64
6742,361570.53,859284.66,186034.47
6743,277580.14,785928.57,238531.51
6744,423756.32,754537.27,203931.94
6745,350078.47,706887.49,298998.67
6746,341629,854221.63,204615.14
6747,358579.09,788465.92,164055.18
6748,314337.16,828055.5,180894.67
6749,268806.19,709660.18,246326.59
6750,377373.65,903146.75,173579.65
6751,411353.79,759465.66,241040.04
6752,373624.56,899620.54,262110.29
6753,298048.48,810980.28,168930.2
6754,490392.27,801762.95,173146.07
6755,382623.04,679246.81,304146.63
6756,299142.87,631901.82,204223.9
6757,414629.14,770153.38,169666.77
6758,282808.67,688991.92,263778.61
6759,365709.38,829456.59,290874.64
6760,299355.53,845961.64,262916.3
6761,334358.88,717811.61,214967.32
6762,282489.64,645935.7,215467.75
6763,566366.56,827899.83,224678.09
6764,404122.99,852395.88,215849.62
6765,400891.6,977391.24,200529.82
6766,345232.52,710740.66,292137.88
6767,342786.27,746596.86,138909.12
6768,572826.46,777620.06,223691.1
6769,357229.93,774789.9,182207.08
6770,429826.79,716609.06,254679.47
6771,298050.34,906138.77,174923.29
6772,345432.9,842847.74,240791.01
6773,378152.32,569534.32,167632.86
6774,309014.41,779271.51,361413.32
6775,287444.76,817233.43,315262.22
6776,354816.65,630505.77,253999.27
6777,368175.11,729144.19,257671.09
6778,331026.28,837280.08,240532
6779,338805.53,707360.22,285730.81
6780,336831.66,715197.94,246543.94
6781,316243.91,630239.17,172177.41
6782,284543.34,939696.6,287138.31
6783,286040.34,943147.11,200844.88
6784,474012.21,743656.28,186151.45
6785,360278.03,703719.26,252242.94
6786,367616.92,820064.46,218692.77
6787,425561.5,918005.4,178809.93
6788,348564.99,750414.79,263497.69
6789,325549.96,677747.17,257351.02
6790,323871.73,906722.46,243617.28
6791,390151.76,736710.98,327442.33
6792,373359.45,785910.74,181801.99
6793,410503.74,715312.04,269278.61
6794,321870.37,773924.02,295355.39
6795,327919.34,734351.11,226305.18
6796,399973.67,789213.71,298778.66
6797,394480.59,733165.64,181708.61
6798,402501,770529.74,167892.16
6799,412854.94,607010.05,308304.68
6800,426532.75,885147.29,238655.16
6801,314420.74,1016239.42,197771.31
6802,462926.66,763661.24,162885.32
6803,272018.38,733441.75,188807
6804,305134.65,818199.17,231045.89
6805,297801.97,943815.74,302855.36
6806,315134.43,729448.54,205079.95
6807,335258.61,725941.28,382811.04
6808,454389.14,840117.51,225431.34
6809,423180.5,877007.04,256988.25
6810,391617.78,698944.25,271452.46
6811,567739.43,659424.77,154666.64
6812,362169.33,798019,187535.76
6813,331439.76,669928.02,232138.84
6814,392887.82,815224.98,222922.88
6815,263856.71,744052.75,337182.8
6816,461220.28,714381.03,230291.62
6817,331981.15,689001.17,330982.61
6818,551627.81,852316.71,190305.56
6819,339852.08,813986.89,210207.91
6820,387228.76,783086.95,233767.61
6821,361348.13,831357.27,307922.66
6822,355488.51,681695.03,185919.52
6823,358302.61,883240.76,178388.95
6824,336087.67,683416.13,263126.03
6825,374174.1,784865.56,189580.07
