"theta_scenario","theta_used","sim","claim_count","agg_loss"
"theta_fitted",0.112193731328723,731,28,107312775.762275
"theta_fitted",0.112193731328723,732,359,1702308616.62896
"theta_fitted",0.112193731328723,733,14642,63827514994.6104
"theta_fitted",0.112193731328723,734,9811,42773770332.7138
"theta_fitted",0.112193731328723,735,185,600945932.87484
"theta_fitted",0.112193731328723,736,33984,150122354088.496
"theta_fitted",0.112193731328723,737,14779,63403381420.5712
"theta_fitted",0.112193731328723,738,0,0
"theta_fitted",0.112193731328723,739,9328,40887914246.5995
"theta_fitted",0.112193731328723,740,107,541490729.83019
"theta_fitted",0.112193731328723,741,498,2361048346.75918
"theta_fitted",0.112193731328723,742,174,614555891.068949
"theta_fitted",0.112193731328723,743,1692,7193409340.57942
"theta_fitted",0.112193731328723,744,181,817453942.985234
"theta_fitted",0.112193731328723,745,1819,8000407574.28568
"theta_fitted",0.112193731328723,746,0,0
"theta_fitted",0.112193731328723,747,97,349636831.717386
"theta_fitted",0.112193731328723,748,492,2261734462.55033
"theta_fitted",0.112193731328723,749,6553,28910833284.427
"theta_fitted",0.112193731328723,750,12725,55072674310.0673
"theta_fitted",0.112193731328723,751,2462,10599192005.2076
"theta_fitted",0.112193731328723,752,45,165989578.188715
"theta_fitted",0.112193731328723,753,181,607919854.099801
"theta_fitted",0.112193731328723,754,4212,17982140338.395
"theta_fitted",0.112193731328723,755,839,3625945305.74913
"theta_fitted",0.112193731328723,756,636,3062690864.37516
"theta_fitted",0.112193731328723,757,31443,133398699161.242
"theta_fitted",0.112193731328723,758,323,1295954190.85212
"theta_fitted",0.112193731328723,759,305,1428887848.98804
"theta_fitted",0.112193731328723,760,10437,45130533372.7783
"theta_fitted",0.112193731328723,761,3682,16818923235.1839
"theta_fitted",0.112193731328723,762,19,42179295.36933
"theta_fitted",0.112193731328723,763,4483,19528514700.975
"theta_fitted",0.112193731328723,764,4327,18731249765.7087
"theta_fitted",0.112193731328723,765,844,3575087648.97932
"theta_fitted",0.112193731328723,766,10710,45650523778.3873
"theta_fitted",0.112193731328723,767,2302,10174388079.9929
"theta_fitted",0.112193731328723,768,75,328460348.579786
"theta_fitted",0.112193731328723,769,17,43565466.7746361
"theta_fitted",0.112193731328723,770,115,503986040.33653
"theta_fitted",0.112193731328723,771,1244,5782732153.8539
"theta_fitted",0.112193731328723,772,285,1410930287.97019
"theta_fitted",0.112193731328723,773,1414,5948873570.25302
"theta_fitted",0.112193731328723,774,286,1180771918.42358
"theta_fitted",0.112193731328723,775,5697,24754438037.8985
"theta_fitted",0.112193731328723,776,2664,11201811940.9808
"theta_fitted",0.112193731328723,777,85,295185841.042887
"theta_fitted",0.112193731328723,778,8020,34972116815.3369
"theta_fitted",0.112193731328723,779,2140,9579395945.59457
"theta_fitted",0.112193731328723,780,192,725959222.256197
"theta_fitted",0.112193731328723,781,413,1809695455.45431
"theta_fitted",0.112193731328723,782,266,1203268739.48814
"theta_fitted",0.112193731328723,783,675,2985697916.39629
"theta_fitted",0.112193731328723,784,6,12791618.1779315
"theta_fitted",0.112193731328723,785,5048,21904378751.9428
"theta_fitted",0.112193731328723,786,11140,48912147586.4477
"theta_fitted",0.112193731328723,787,2417,10225954147.5001
"theta_fitted",0.112193731328723,788,1377,6303846112.43597
"theta_fitted",0.112193731328723,789,137,649851073.963915
"theta_fitted",0.112193731328723,790,9476,40112396632.3651
"theta_fitted",0.112193731328723,791,129,525067127.227811
"theta_fitted",0.112193731328723,792,887,4125924148.16394
"theta_fitted",0.112193731328723,793,461,1969413166.09043
"theta_fitted",0.112193731328723,794,3,11907482.1268482
"theta_fitted",0.112193731328723,795,676,3318125786.98356
"theta_fitted",0.112193731328723,796,292,1162183204.51541
"theta_fitted",0.112193731328723,797,0,0
"theta_fitted",0.112193731328723,798,87,439896645.882164
"theta_fitted",0.112193731328723,799,373,1827974125.57423
"theta_fitted",0.112193731328723,800,482,2179033854.40666
"theta_fitted",0.112193731328723,801,37,157517102.359574
"theta_fitted",0.112193731328723,802,4054,17286210994.38
"theta_fitted",0.112193731328723,803,21934,96257177053.5358
"theta_fitted",0.112193731328723,804,937,3855051036.94425
"theta_fitted",0.112193731328723,805,83,267279113.182879
"theta_fitted",0.112193731328723,806,1777,7937164423.42753
"theta_fitted",0.112193731328723,807,5328,23761073824.2319
"theta_fitted",0.112193731328723,808,14803,65028041627.755
"theta_fitted",0.112193731328723,809,5030,21448578732.812
"theta_fitted",0.112193731328723,810,1417,6176578851.89233
"theta_fitted",0.112193731328723,811,3531,15791317378.5205
"theta_fitted",0.112193731328723,812,3453,14862939768.4956
"theta_fitted",0.112193731328723,813,14,45735449.7951082
"theta_fitted",0.112193731328723,814,5199,22761952354.2653
"theta_fitted",0.112193731328723,815,1194,5475835701.44683
"theta_fitted",0.112193731328723,816,3838,16732987508.9828
"theta_fitted",0.112193731328723,817,1,650882.218247993
"theta_fitted",0.112193731328723,818,34,254450462.671519
"theta_fitted",0.112193731328723,819,634,2773831343.33169
"theta_fitted",0.112193731328723,820,8365,36899214972.2891
"theta_fitted",0.112193731328723,821,297,1151365934.6477
"theta_fitted",0.112193731328723,822,2828,12835961828.6615
"theta_fitted",0.112193731328723,823,7,22638620.3791089
"theta_fitted",0.112193731328723,824,7686,33585366241.5201
"theta_fitted",0.112193731328723,825,27878,123024720420.854
"theta_fitted",0.112193731328723,826,9745,43421253557.1758
"theta_fitted",0.112193731328723,827,15681,67936823114.1627
"theta_fitted",0.112193731328723,828,9,41405681.6837959
"theta_fitted",0.112193731328723,829,0,0
"theta_fitted",0.112193731328723,830,3087,13702122958.97
"theta_fitted",0.112193731328723,831,0,0
"theta_fitted",0.112193731328723,832,2264,9051257309.98687
"theta_fitted",0.112193731328723,833,10,22945001.9096384
"theta_fitted",0.112193731328723,834,830,3633381749.34775
"theta_fitted",0.112193731328723,835,363,1701920218.87038
"theta_fitted",0.112193731328723,836,9892,44655055778.3225
"theta_fitted",0.112193731328723,837,686,3012277199.86806
"theta_fitted",0.112193731328723,838,1562,6770106614.32473
"theta_fitted",0.112193731328723,839,80,357265999.030047
"theta_fitted",0.112193731328723,840,3,12082280.8282833
"theta_fitted",0.112193731328723,841,8671,37229222373.6466
"theta_fitted",0.112193731328723,842,571,2302396526.60315
"theta_fitted",0.112193731328723,843,34737,151843120494.255
"theta_fitted",0.112193731328723,844,11,21583044.6612186
"theta_fitted",0.112193731328723,845,1540,6629353143.29884
"theta_fitted",0.112193731328723,846,0,0
"theta_fitted",0.112193731328723,847,3584,15362158581.3365
"theta_fitted",0.112193731328723,848,28,81287871.8622316
"theta_fitted",0.112193731328723,849,1196,5573970829.64024
"theta_fitted",0.112193731328723,850,0,0
"theta_fitted",0.112193731328723,851,13419,57244383134.8642
"theta_fitted",0.112193731328723,852,7,42035563.5171631
"theta_fitted",0.112193731328723,853,34267,148593505204.055
"theta_fitted",0.112193731328723,854,5948,25642342059.06
"theta_fitted",0.112193731328723,855,822,3687733572.80605
"theta_fitted",0.112193731328723,856,0,0
"theta_fitted",0.112193731328723,857,119,708015880.860776
"theta_fitted",0.112193731328723,858,5907,26237914907.5843
"theta_fitted",0.112193731328723,859,107,339361306.973012
"theta_fitted",0.112193731328723,860,137,585294557.876298
"theta_fitted",0.112193731328723,861,3587,15941960714.3244
"theta_fitted",0.112193731328723,862,371,1842627868.05596
"theta_fitted",0.112193731328723,863,187,687153646.41156
"theta_fitted",0.112193731328723,864,59,309444448.134024
"theta_fitted",0.112193731328723,865,147,744924823.716739
"theta_fitted",0.112193731328723,866,7647,33590848026.9331
"theta_fitted",0.112193731328723,867,112,508542837.387475
"theta_fitted",0.112193731328723,868,317,1381191809.60899
"theta_fitted",0.112193731328723,869,7,13935249.1560382
"theta_fitted",0.112193731328723,870,0,0
"theta_fitted",0.112193731328723,871,1,3179429.18276085
"theta_fitted",0.112193731328723,872,1740,7251123023.73888
"theta_fitted",0.112193731328723,873,3,11505447.1496246
"theta_fitted",0.112193731328723,874,1054,4828193055.49105
"theta_fitted",0.112193731328723,875,279,1136174854.05195
"theta_fitted",0.112193731328723,876,1,2219896.66309208
"theta_fitted",0.112193731328723,877,107,571200804.085178
"theta_fitted",0.112193731328723,878,532,2211827341.43807
"theta_fitted",0.112193731328723,879,71,384855429.417991
"theta_fitted",0.112193731328723,880,33226,145961010146.651
"theta_fitted",0.112193731328723,881,6535,29139351772.7732
"theta_fitted",0.112193731328723,882,16971,73130075095.7059
"theta_fitted",0.112193731328723,883,8782,38114749394.068
"theta_fitted",0.112193731328723,884,77,476646564.496872
"theta_fitted",0.112193731328723,885,7,22287451.5710677
"theta_fitted",0.112193731328723,886,4012,17900247330.0735
"theta_fitted",0.112193731328723,887,2,3940691.39312006
"theta_fitted",0.112193731328723,888,17,62347179.2149616
"theta_fitted",0.112193731328723,889,3,6429019.95060908
"theta_fitted",0.112193731328723,890,3,6626256.95260827
"theta_fitted",0.112193731328723,891,18407,80640329874.4017
"theta_fitted",0.112193731328723,892,2488,10618147030.4049
"theta_fitted",0.112193731328723,893,1882,8286422387.10368
"theta_fitted",0.112193731328723,894,3600,15613313071.1793
"theta_fitted",0.112193731328723,895,0,0
"theta_fitted",0.112193731328723,896,1064,4690920772.05528
"theta_fitted",0.112193731328723,897,9999,44973502839.9412
"theta_fitted",0.112193731328723,898,1674,7012810024.8888
"theta_fitted",0.112193731328723,899,1087,4576565077.74217
"theta_fitted",0.112193731328723,900,30242,132016821836.051
"theta_fitted",0.112193731328723,901,6,15579478.377932
"theta_fitted",0.112193731328723,902,784,3493114415.12943
"theta_fitted",0.112193731328723,903,17,64539563.959585
"theta_fitted",0.112193731328723,904,989,4285644829.392
"theta_fitted",0.112193731328723,905,98,365565633.777306
"theta_fitted",0.112193731328723,906,381,1710899798.36552
"theta_fitted",0.112193731328723,907,12796,54711503491.3724
"theta_fitted",0.112193731328723,908,362,1615996275.05861
"theta_fitted",0.112193731328723,909,150,653447768.270016
"theta_fitted",0.112193731328723,910,787,3658378782.66248
"theta_fitted",0.112193731328723,911,8626,38510623372.3885
"theta_fitted",0.112193731328723,912,515,2196238564.84633
"theta_fitted",0.112193731328723,913,2075,9794976388.66542
"theta_fitted",0.112193731328723,914,76,268266757.406427
"theta_fitted",0.112193731328723,915,67,338447069.84177
"theta_fitted",0.112193731328723,916,7992,34168781669.1801
"theta_fitted",0.112193731328723,917,2925,13872780213.4552
"theta_fitted",0.112193731328723,918,16,57695152.01772
"theta_fitted",0.112193731328723,919,21,92926989.0855694
"theta_fitted",0.112193731328723,920,6363,27741127854.8773
"theta_fitted",0.112193731328723,921,11,44123497.7405277
"theta_fitted",0.112193731328723,922,89,376387594.213421
"theta_fitted",0.112193731328723,923,9890,43902645325.7496
"theta_fitted",0.112193731328723,924,0,0
"theta_fitted",0.112193731328723,925,1619,7086200737.55595
"theta_fitted",0.112193731328723,926,307,1420125754.74096
"theta_fitted",0.112193731328723,927,3217,14310093526.26
"theta_fitted",0.112193731328723,928,9508,41305337912.1439
"theta_fitted",0.112193731328723,929,1327,5797053772.46042
"theta_fitted",0.112193731328723,930,6680,28409753981.6983
"theta_fitted",0.112193731328723,931,951,4003303768.31055
"theta_fitted",0.112193731328723,932,2890,13047890585.5134
"theta_fitted",0.112193731328723,933,11,87597340.1101353
"theta_fitted",0.112193731328723,934,7637,33005979625.2351
"theta_fitted",0.112193731328723,935,1,663542.435019108
"theta_fitted",0.112193731328723,936,28434,124785561247.124
"theta_fitted",0.112193731328723,937,166,806059435.62476
"theta_fitted",0.112193731328723,938,315,1526755984.90127
"theta_fitted",0.112193731328723,939,1404,6243992302.38352
"theta_fitted",0.112193731328723,940,18,80073992.8920096
"theta_fitted",0.112193731328723,941,303,1588028507.30529
"theta_fitted",0.112193731328723,942,7,57318935.7712458
"theta_fitted",0.112193731328723,943,52,183468906.864591
"theta_fitted",0.112193731328723,944,13433,58294692344.0005
"theta_fitted",0.112193731328723,945,1199,5484004099.1147
"theta_fitted",0.112193731328723,946,0,0
"theta_fitted",0.112193731328723,947,8272,36769246739.8775
"theta_fitted",0.112193731328723,948,58,280909640.882222
"theta_fitted",0.112193731328723,949,89,390859779.444921
"theta_fitted",0.112193731328723,950,7808,35412130862.3886
"theta_fitted",0.112193731328723,951,668,2820675067.30213
"theta_fitted",0.112193731328723,952,17,83635533.4868965
"theta_fitted",0.112193731328723,953,813,3544295117.77125
"theta_fitted",0.112193731328723,954,626,2956390161.50371
"theta_fitted",0.112193731328723,955,595,2878507779.64333
"theta_fitted",0.112193731328723,956,6903,29054604831.3688
"theta_fitted",0.112193731328723,957,3338,13771839175.9862
"theta_fitted",0.112193731328723,958,6265,28205694406.2385
"theta_fitted",0.112193731328723,959,466,1886881343.97884
"theta_fitted",0.112193731328723,960,15,34250774.6631155
"theta_fitted",0.112193731328723,961,710,3309636156.98039
"theta_fitted",0.112193731328723,962,1480,6544182881.30917
"theta_fitted",0.112193731328723,963,1,250679.326855948
"theta_fitted",0.112193731328723,964,203,794453783.18825
"theta_fitted",0.112193731328723,965,11944,53617227637.228
"theta_fitted",0.112193731328723,966,460,2134293431.16227
"theta_fitted",0.112193731328723,967,78,445206624.000736
"theta_fitted",0.112193731328723,968,8901,38987001514.8693
"theta_fitted",0.112193731328723,969,2,3650964.06784184
"theta_fitted",0.112193731328723,970,8,29756695.1797357
"theta_fitted",0.112193731328723,971,21,99521213.4367541
"theta_fitted",0.112193731328723,972,16666,73650311256.5455
"theta_fitted",0.112193731328723,973,103,465358970.915175
"theta_fitted",0.112193731328723,974,9141,41100035650.7145
"theta_fitted",0.112193731328723,975,1683,8186362151.18922
"theta_fitted",0.112193731328723,976,5813,25641845186.8086
"theta_fitted",0.112193731328723,977,47,212125499.158285
"theta_fitted",0.112193731328723,978,454,1887388969.9363
"theta_fitted",0.112193731328723,979,820,3738172863.96649
"theta_fitted",0.112193731328723,980,771,3078145359.37757
"theta_fitted",0.112193731328723,981,362,1494419447.13666
"theta_fitted",0.112193731328723,982,155,655961339.47412
"theta_fitted",0.112193731328723,983,5983,26478124855.0051
"theta_fitted",0.112193731328723,984,704,2815031076.96175
"theta_fitted",0.112193731328723,985,12788,56113374147.3319
"theta_fitted",0.112193731328723,986,23,95898181.7158602
"theta_fitted",0.112193731328723,987,1466,6317391987.62945
"theta_fitted",0.112193731328723,988,2512,11760335514.3566
"theta_fitted",0.112193731328723,989,1109,4897007817.23144
"theta_fitted",0.112193731328723,990,9822,43397427023.6779
"theta_fitted",0.112193731328723,991,2724,11034615917.015
"theta_fitted",0.112193731328723,992,156,599282625.539814
"theta_fitted",0.112193731328723,993,6418,26662685098.909
"theta_fitted",0.112193731328723,994,1,9684681.67358404
"theta_fitted",0.112193731328723,995,1170,5079588637.31052
"theta_fitted",0.112193731328723,996,4200,17945306136.3954
"theta_fitted",0.112193731328723,997,691,2928940967.62972
"theta_fitted",0.112193731328723,998,2280,9625492236.88447
"theta_fitted",0.112193731328723,999,1549,6235211892.04107
"theta_fitted",0.112193731328723,1000,5307,23259712931.2165
"theta_fitted",0.112193731328723,1001,2294,10029503562.9074
"theta_fitted",0.112193731328723,1002,84,340918790.221768
