"sim","total_loss"
9456,1505453.14
9457,1297170.41
9458,1544473.81
9459,1538168.43
9460,1623525.71
9461,1499292.12
9462,1658609.61
9463,1644175.6
9464,1404392.33
9465,1248921
9466,1492366.61
9467,1529777.66
9468,1819179.92
9469,1444542.86
9470,1384095.54
9471,1429067.85
9472,1358943.43
9473,1346457.99
9474,1454379.03
9475,1560021.52
9476,1287616.48
9477,1466160.16
9478,1328823.73
9479,1201830.15
9480,1525147.42
9481,1494353.77
9482,1310551.19
9483,1588480.18
9484,1251220.92
9485,1434465.89
9486,1439994.32
9487,1377091.74
9488,1319804.22
9489,1460883.01
9490,1238827.54
9491,1355871.91
9492,1583497.79
9493,1150782.13
9494,1206863.03
9495,1474032.47
9496,1318870.62
9497,1403696.18
9498,1312024.07
9499,1132039.99
9500,1381822.07
9501,1226295.95
9502,1317950.12
9503,1370316.98
9504,1488599.31
9505,1382219.13
9506,1261687.02
9507,1402190.33
9508,1634437
9509,1323754.17
9510,1425305.01
9511,1519597.82
9512,1404793.54
9513,1445487.09
9514,1481079.53
9515,1308303.85
9516,1345442.8
9517,1418569.47
9518,1406030.87
9519,1295710.57
9520,1622008.44
9521,1488155.55
9522,1764306.77
9523,1174918.71
9524,1400197.04
9525,1290850.59
9526,1380514.3
9527,1289933.43
9528,1483154.4
9529,1358945.67
9530,1401394.97
9531,1359383.21
9532,1533011.01
9533,1571384.88
9534,1251922.99
9535,1212267.1
9536,1262952.47
9537,1623474.58
9538,1327877.75
9539,1308131.08
9540,1186028.46
9541,1363143.78
9542,1392302.96
9543,1379767.99
9544,1677773.5
9545,1337323.47
9546,1693688.41
9547,1532069.87
9548,1574547.09
9549,1515548.04
9550,1272876.36
9551,1570566.58
9552,1634748.96
9553,1404572.61
9554,1429762.5
9555,1297328.83
9556,1495570.06
9557,1607005.07
9558,1469649.09
9559,1324778.67
9560,1357923.61
9561,1222230.58
9562,1266831.16
9563,1392142.47
9564,1343196.66
9565,1433456.04
9566,1458536.99
9567,1373363.51
9568,1409551.31
9569,1717125.3
9570,1301339.45
9571,1680181.47
9572,1287101.51
9573,1255505.85
9574,1726457.51
9575,1409575.99
9576,1508846.48
9577,1243311.51
9578,1430045.8
9579,1270712.38
9580,1269425.8
9581,1274312.53
9582,1382277.78
9583,1287457.35
9584,1318126.72
9585,1360977.87
9586,1135750.7
9587,1510618.01
9588,1417979.79
9589,1262588.6
9590,1583509.33
9591,1411036.36
9592,1505864.13
9593,1214993.76
9594,1517597.73
9595,1420695.43
9596,1134034.45
9597,1367646.54
9598,1385640.06
9599,1444707.87
9600,1277766.13
9601,1554943.67
9602,1384474.7
9603,1180188.09
9604,1325324.09
9605,1295635.65
9606,1541508.78
9607,1337812.2
9608,1510338.71
9609,1283044.39
9610,1117471.87
9611,1447133.77
9612,1484099.66
9613,1555479.64
9614,1205643.79
9615,1209073.41
9616,1444468.67
9617,1243527.99
9618,1199813.24
9619,1572100.24
9620,1261748.55
9621,1247889.51
9622,1395066.31
9623,1218231.06
9624,1269712.05
9625,1401466.18
9626,1454075.62
9627,1123280.97
9628,1462782.58
9629,1599588.81
9630,1527484.47
9631,1404897.04
9632,1575460.72
9633,1292388.89
9634,1457335.37
9635,1376790.85
9636,1414608.33
9637,1232353.55
9638,1496177.6
9639,1469347.55
9640,1443366.21
9641,1499580.06
9642,1518099.69
9643,1466414.1
9644,1248965.38
9645,1482662.05
9646,1327777.38
9647,1242609.52
9648,1395309.04
9649,1441307.62
9650,1324683.22
9651,1354616.76
9652,1519504.86
9653,1365807.31
9654,1480658.65
9655,1417296.12
9656,1253949.41
9657,1306877.24
9658,1299052.2
9659,1423692.17
9660,1456728.68
9661,1374969.66
9662,1388607.03
9663,1224114.65
9664,1456676.61
9665,1610503.58
9666,1553888.06
9667,1345661.02
9668,1201690.42
9669,1347648.3
9670,1263938.74
9671,1466564.5
9672,1402260
9673,1486207.18
9674,1556486.69
9675,1367074.55
9676,1264876.02
9677,1296380.16
9678,1313991.95
9679,1145608.59
9680,1437999.68
9681,1538778.39
9682,1247231.76
9683,1237923.37
9684,1342919.25
9685,1431458.09
9686,1471154.38
9687,1254647.35
9688,1507809.05
9689,1545413.46
9690,1188085.58
9691,1517551.85
9692,1399537.29
9693,1498673.82
9694,1255281.36
9695,1400077.68
9696,1177780.69
9697,1612420.69
9698,1305252.89
9699,1403270.34
9700,1335008.42
9701,1596273.52
9702,1274179.89
9703,1299451.37
9704,1513435.28
9705,1505580.15
9706,1222933.7
9707,1291413.41
9708,1177044.25
9709,1397914.03
9710,1629408.65
9711,1278952.7
9712,1642273.83
9713,1236802.63
9714,1390790.77
9715,1415216.3
9716,1463821.81
9717,1301261.58
9718,1382893.74
9719,1335062.01
9720,1172909.74
9721,1433677.88
9722,1296667.4
9723,1332257.41
9724,1420716.18
9725,1261973.87
9726,1350667.88
9727,1256698.58
9728,1364140.87
9729,1873673.55
9730,1327192.31
9731,1480953.04
9732,1401251.25
9733,1127890.65
9734,1279557.36
9735,1367597.59
9736,1411518.96
9737,1339909.44
9738,1572948.93
9739,1554029.05
9740,1458040.65
9741,1303024.02
9742,1322400.04
9743,1509683.3
9744,1266467.72
9745,1458953.66
9746,1371128.79
9747,1387201.16
9748,1432921.77
9749,1662239.72
9750,1449828.26
9751,1398347.69
9752,1601431.68
9753,1387398.05
9754,1333353.94
9755,1391878.59
9756,1451360.81
9757,1412631.55
9758,1477226.97
9759,1367594.39
9760,1368102.04
9761,1466121.58
9762,1273372.34
9763,1551898.17
9764,1631092.61
9765,1231818.22
9766,1420956.05
9767,1517257
9768,1491358.32
9769,1359097.9
9770,1367306.33
9771,1394162.29
9772,1345434.98
9773,1483422.17
9774,1259951.64
9775,1426130.07
9776,1466570.94
9777,1541318.74
9778,1571427.78
9779,1400693.4
9780,1316895.39
9781,1436318.17
9782,1430512.92
9783,1289258.3
9784,1273697.98
9785,1494372.88
9786,1370014.68
9787,1410322.31
9788,1509110.99
9789,1259243.18
9790,1474961.16
9791,1415162.45
9792,1261425.87
9793,1402693.93
9794,1250904.6
9795,1535717.5
9796,1378253.4
9797,1402971.18
9798,1313089.32
9799,1128934.81
9800,1520368.64
9801,1493321.95
9802,1405216.55
9803,1412853.93
9804,1541886.78
9805,1437989.74
9806,1562669.94
9807,1385930.29
9808,1169771.84
9809,1373925.25
9810,1414676.59
9811,1322946.77
9812,1364222.37
9813,1402146.2
9814,1513647.94
9815,1545238.15
9816,1542849.75
9817,1469094.54
9818,1495131.97
9819,1330405.64
9820,1239858.84
9821,1535879.58
9822,1403076.71
9823,1553239.16
9824,1323502.07
9825,1397436.79
9826,1256883.46
9827,1224824.21
9828,1374303.71
9829,1340565.54
9830,1248463.42
9831,1224094.6
9832,1551331.52
9833,1239435.74
9834,1309793.69
9835,1293897.1
9836,1398537.16
9837,1419641.68
9838,1673035.78
9839,1251197.26
9840,1668565.09
9841,1797997.01
9842,1528683.3
9843,1440394.97
9844,1629647.75
9845,1201743.07
9846,1271415.37
9847,1488929.56
9848,1251266.58
9849,1509947.94
9850,1658939.27
9851,1368997.84
9852,1342345.04
9853,1364470.58
9854,1659686.17
9855,1440527.66
9856,1116667.05
9857,1284868.77
9858,1775892.57
9859,1434307.75
9860,1390277.55
9861,1330740.02
9862,1638189.07
9863,1511078.86
9864,1526739.14
9865,1392323.47
9866,1424374.32
9867,1127634.57
9868,1166677.44
9869,1360950.67
9870,1327289.05
9871,1322080.55
9872,1355000.15
9873,1341714.92
9874,1495340.6
9875,1432924.35
9876,1382528.78
9877,1502655.32
9878,1383162.17
9879,1473940.23
9880,1281408.06
9881,1350975.27
9882,1370872.7
9883,1583851.04
9884,1501310
9885,1527884.98
9886,1495062.05
9887,1396577.32
9888,1402765.2
9889,1349365.67
9890,1361055.51
9891,1506662.77
9892,1528699.81
9893,1216341.65
9894,1225338.54
9895,1162510.96
9896,1398365.46
9897,1478278.35
9898,1389822.75
9899,1563611.12
9900,1344276.95
9901,1570560.36
9902,1434833.4
9903,1271937.46
9904,1257244.77
9905,1434247.01
9906,1095995.36
9907,1496130.8
9908,1422397.54
9909,1442332.1
9910,1300066.51
9911,1552521.02
9912,1535252.92
9913,1421128.78
9914,1582142.94
9915,1328233.56
9916,1284489.33
9917,1496294.81
9918,1187757
9919,1632290.06
9920,1558636.86
9921,1373370.27
9922,1565284.69
9923,1339652.16
9924,1363693.4
9925,1471487.65
9926,1533398.5
9927,1490585.71
9928,1313923.43
9929,1548326.59
9930,1159970.59
9931,1237214.42
9932,1447669.47
9933,1286907.9
9934,1408998.76
9935,1351378.53
9936,1297221.55
9937,1548341.98
9938,1635511.71
9939,1270171.59
9940,1501068.44
9941,1234143.19
9942,1514585.73
9943,1139136.57
9944,1336614.73
9945,1367793.75
9946,1618531
9947,1342640.69
9948,1456325.21
9949,1379127.55
9950,1290949.4
9951,1389771.13
9952,1677018.39
9953,1269344.68
9954,1524455.03
9955,1271040.7
9956,1454088.26
9957,1336142.81
9958,1411542.19
9959,1595943.65
9960,1268368.22
9961,1397353.54
9962,1202742.13
9963,1494470.39
9964,1458917.68
9965,1512733.45
9966,1279167.38
9967,1544061.68
9968,1422798.32
9969,1381482.08
9970,1437617.74
9971,1546765.06
9972,1354014.78
9973,1381441.61
9974,1395231.37
9975,1259777.77
9976,1455807.68
9977,1423283.39
9978,1462545.43
9979,1252507.7
9980,1433786.87
9981,1711902.17
9982,1528428.69
9983,1254800.21
9984,1293549.67
9985,1667193.43
9986,1351084.09
9987,1305445.95
9988,1284631.13
9989,1507725.94
9990,1224140.88
9991,1514690.73
9992,1285713.8
9993,1441064.26
9994,1226781.81
9995,1548516.99
9996,1515189.58
9997,1312030.69
9998,1495836.5
9999,1297491.32
10000,1597720.93
