"sim","solar_system_original","agg_loss","claim_count"
5194,"Oryn Delta",1131164604.446,372
5195,"Bayesia System",1101878001.84432,419
5195,"Helionis Cluster",1967488102.77719,573
5195,"Oryn Delta",1069585876.36954,443
5196,"Bayesia System",1040607523.0725,455
5196,"Helionis Cluster",934293021.66265,506
5196,"Oryn Delta",933446766.906325,322
5197,"Bayesia System",760773057.652833,453
5197,"Helionis Cluster",1619807141.83562,542
5197,"Oryn Delta",1069344541.54754,338
5198,"Bayesia System",1183009063.08615,494
5198,"Helionis Cluster",1450732370.09278,566
5198,"Oryn Delta",1785482381.34159,475
5199,"Bayesia System",1730556022.3546,460
5199,"Helionis Cluster",1251543059.67315,500
5199,"Oryn Delta",1117354271.50042,403
5200,"Bayesia System",1014866526.19046,522
5200,"Helionis Cluster",1641084894.24491,599
5200,"Oryn Delta",1414399984.71487,402
5201,"Bayesia System",1789856236.69639,469
5201,"Helionis Cluster",1564133753.06115,555
5201,"Oryn Delta",978730253.839859,388
5202,"Bayesia System",3049283538.64278,486
5202,"Helionis Cluster",1412271514.78915,567
5202,"Oryn Delta",816492151.905398,349
5203,"Bayesia System",1378660185.65975,517
5203,"Helionis Cluster",1766518799.93485,542
5203,"Oryn Delta",904178412.448029,395
5204,"Bayesia System",1400439473.24209,532
5204,"Helionis Cluster",1629781407.23707,473
5204,"Oryn Delta",814757715.117344,294
5205,"Bayesia System",1294837208.51996,518
5205,"Helionis Cluster",1185247324.47979,456
5205,"Oryn Delta",839055656.366091,319
5206,"Bayesia System",1531575064.4728,521
5206,"Helionis Cluster",1288788127.8454,539
5206,"Oryn Delta",733981096.878912,388
5207,"Bayesia System",796065755.585521,451
5207,"Helionis Cluster",1807875921.37624,501
5207,"Oryn Delta",645067460.208734,350
5208,"Bayesia System",1494898022.06507,487
5208,"Helionis Cluster",1215448722.38736,537
5208,"Oryn Delta",953289909.131026,392
5209,"Bayesia System",1372296281.41065,476
5209,"Helionis Cluster",1617106675.5173,579
5209,"Oryn Delta",957148064.146809,348
5210,"Bayesia System",1069630074.78297,456
5210,"Helionis Cluster",1174157325.63847,489
5210,"Oryn Delta",1042466966.28644,424
5211,"Bayesia System",1209287316.68832,521
5211,"Helionis Cluster",1561839814.6045,537
5211,"Oryn Delta",924458187.154316,400
5212,"Bayesia System",2580218466.15874,521
5212,"Helionis Cluster",1659419509.21565,467
5212,"Oryn Delta",791118312.767671,337
5213,"Bayesia System",1307284663.4791,472
5213,"Helionis Cluster",1064932557.96256,594
5213,"Oryn Delta",802277029.816875,354
5214,"Bayesia System",1223831832.98555,511
5214,"Helionis Cluster",2066328630.88669,548
5214,"Oryn Delta",880132357.888331,294
5215,"Bayesia System",1231564209.14675,523
5215,"Helionis Cluster",1354124127.27754,491
5215,"Oryn Delta",1084998239.58726,403
5216,"Bayesia System",1455545054.98421,486
5216,"Helionis Cluster",1097612203.9732,484
5216,"Oryn Delta",1200032623.03304,327
5217,"Bayesia System",2293711447.18901,535
5217,"Helionis Cluster",1401071766.65044,567
5217,"Oryn Delta",678056774.489043,345
5218,"Bayesia System",1164644511.6058,433
5218,"Helionis Cluster",1272450113.19552,618
5218,"Oryn Delta",1168003568.95017,387
5219,"Bayesia System",2937291737.16064,525
5219,"Helionis Cluster",1653723665.97185,458
5219,"Oryn Delta",556360773.699756,346
5220,"Bayesia System",1205888616.75802,525
5220,"Helionis Cluster",1181954151.64977,489
5220,"Oryn Delta",1161024837.41938,360
5221,"Bayesia System",1409322264.83171,512
5221,"Helionis Cluster",1600777769.26428,570
5221,"Oryn Delta",844550889.740022,318
5222,"Bayesia System",1384333055.92734,495
5222,"Helionis Cluster",2321581157.00941,551
5222,"Oryn Delta",833865130.658517,318
5223,"Bayesia System",1402326858.78621,478
5223,"Helionis Cluster",1104978519.13421,543
5223,"Oryn Delta",2032355905.74096,372
5224,"Bayesia System",1315881510.11038,445
5224,"Helionis Cluster",1194336998.71009,524
5224,"Oryn Delta",944910472.848718,309
5225,"Bayesia System",2023004787.37363,477
5225,"Helionis Cluster",1292895585.6797,603
5225,"Oryn Delta",1264178117.16141,404
5226,"Bayesia System",1718420393.49178,479
5226,"Helionis Cluster",1583432769.49771,490
5226,"Oryn Delta",681009165.695143,344
5227,"Bayesia System",1016939360.52906,546
5227,"Helionis Cluster",1085983505.69951,448
5227,"Oryn Delta",657462973.199404,429
5228,"Bayesia System",1132577836.34224,482
5228,"Helionis Cluster",1004421974.28218,523
5228,"Oryn Delta",976792196.605139,384
5229,"Bayesia System",1250707596.27837,530
5229,"Helionis Cluster",1043504897.5226,564
5229,"Oryn Delta",814378312.992025,386
5230,"Bayesia System",1884071434.37459,546
5230,"Helionis Cluster",1466652127.52404,523
5230,"Oryn Delta",1233946103.76298,377
5231,"Bayesia System",916321960.173783,521
5231,"Helionis Cluster",1542330592.8363,584
5231,"Oryn Delta",1166087188.00083,425
5232,"Bayesia System",1183493344.60836,565
5232,"Helionis Cluster",2284341193.04964,523
5232,"Oryn Delta",905967263.306885,373
5233,"Bayesia System",1520146486.87288,444
5233,"Helionis Cluster",1750894102.24212,673
5233,"Oryn Delta",933383692.136108,353
5234,"Bayesia System",1492276881.67951,485
5234,"Helionis Cluster",1968629161.73113,431
5234,"Oryn Delta",1483969800.78059,411
5235,"Bayesia System",1435292635.18726,562
5235,"Helionis Cluster",1825729793.8006,592
5235,"Oryn Delta",1334767282.88473,364
5236,"Bayesia System",2467385599.12837,560
5236,"Helionis Cluster",1440665465.53898,565
5236,"Oryn Delta",1100916450.37432,451
5237,"Bayesia System",1129148967.45744,441
5237,"Helionis Cluster",1329710800.17467,506
5237,"Oryn Delta",1232375486.15604,441
5238,"Bayesia System",1247437794.23074,518
5238,"Helionis Cluster",1332357077.60191,516
5238,"Oryn Delta",1319879486.64098,396
5239,"Bayesia System",1479220523.58611,595
5239,"Helionis Cluster",1279406739.55915,528
5239,"Oryn Delta",752064003.364272,295
5240,"Bayesia System",1299427903.2963,465
5240,"Helionis Cluster",1338652073.00289,577
5240,"Oryn Delta",1548449341.0726,317
5241,"Bayesia System",1968781250.16284,539
5241,"Helionis Cluster",1538414168.12788,523
5241,"Oryn Delta",2023809600.51576,489
5242,"Bayesia System",1202194902.57692,471
5242,"Helionis Cluster",1600770679.078,584
5242,"Oryn Delta",741478458.166044,333
5243,"Bayesia System",818286649.954174,420
5243,"Helionis Cluster",1691974258.40955,536
5243,"Oryn Delta",1541250129.70549,422
5244,"Bayesia System",1112624163.85138,487
5244,"Helionis Cluster",1362365172.22095,550
5244,"Oryn Delta",468401087.73259,340
5245,"Bayesia System",1043541983.6298,491
5245,"Helionis Cluster",973215434.98572,523
5245,"Oryn Delta",779436865.220311,389
5246,"Bayesia System",1363831237.12586,556
5246,"Helionis Cluster",1516361670.7432,516
5246,"Oryn Delta",646666413.499239,302
5247,"Bayesia System",1270153517.98234,482
5247,"Helionis Cluster",1311487008.96473,517
5247,"Oryn Delta",798457194.466766,341
5248,"Bayesia System",888078615.481799,450
5248,"Helionis Cluster",1279571055.33063,627
5248,"Oryn Delta",894371135.180515,335
5249,"Bayesia System",1331356227.76232,519
5249,"Helionis Cluster",1118407914.9336,525
5249,"Oryn Delta",931237051.460595,340
5250,"Bayesia System",991044158.450152,498
5250,"Helionis Cluster",991147391.233669,461
5250,"Oryn Delta",1199849108.86353,419
5251,"Bayesia System",990376950.552705,483
5251,"Helionis Cluster",1387676352.99412,512
5251,"Oryn Delta",1040111479.02262,352
5252,"Bayesia System",1470523176.37232,473
5252,"Helionis Cluster",1495447213.51439,514
5252,"Oryn Delta",850319852.469136,327
5253,"Bayesia System",1125851801.5843,443
5253,"Helionis Cluster",968857567.551849,509
5253,"Oryn Delta",954219538.650238,356
5254,"Bayesia System",1094933885.04899,478
5254,"Helionis Cluster",1469510024.89052,573
5254,"Oryn Delta",724043397.58689,391
5255,"Bayesia System",1304630521.42871,552
5255,"Helionis Cluster",1502156675.2338,568
5255,"Oryn Delta",715066869.65705,390
5256,"Bayesia System",1269998810.97313,412
5256,"Helionis Cluster",1705375733.0589,569
5256,"Oryn Delta",651025995.322856,343
5257,"Bayesia System",1494430753.09513,481
5257,"Helionis Cluster",1504592401.07421,564
5257,"Oryn Delta",852545785.678641,370
5258,"Bayesia System",1472233828.66294,544
5258,"Helionis Cluster",1404758048.99477,524
5258,"Oryn Delta",1537283969.06125,438
5259,"Bayesia System",1248387681.84631,455
5259,"Helionis Cluster",2987568399.90202,548
5259,"Oryn Delta",749537575.693148,339
5260,"Bayesia System",1629553574.15219,476
5260,"Helionis Cluster",1775579279.24674,555
5260,"Oryn Delta",998339078.128047,352
5261,"Bayesia System",1018493476.88762,440
5261,"Helionis Cluster",1500841468.90993,523
5261,"Oryn Delta",726126812.110144,352
5262,"Bayesia System",1995707519.86301,456
5262,"Helionis Cluster",1878163905.16606,599
5262,"Oryn Delta",826738077.144306,354
5263,"Bayesia System",1194775819.34596,459
5263,"Helionis Cluster",1110276636.60344,457
5263,"Oryn Delta",1086254127.20096,337
5264,"Bayesia System",1069267678.68651,446
5264,"Helionis Cluster",1196575479.56713,471
5264,"Oryn Delta",1279394697.62344,321
5265,"Bayesia System",1182989213.40653,497
5265,"Helionis Cluster",1666045160.27537,518
5265,"Oryn Delta",752919217.374563,358
5266,"Bayesia System",1426822308.89067,542
5266,"Helionis Cluster",1434260720.61695,537
5266,"Oryn Delta",910625334.662482,344
5267,"Bayesia System",1192638834.67789,491
5267,"Helionis Cluster",1111835480.37497,508
5267,"Oryn Delta",1969879609.30254,364
5268,"Bayesia System",896347318.721932,419
5268,"Helionis Cluster",2124580888.98335,658
5268,"Oryn Delta",968483604.535139,348
5269,"Bayesia System",1545188860.95027,464
5269,"Helionis Cluster",1811402270.35423,571
5269,"Oryn Delta",633164638.543145,365
5270,"Bayesia System",1621263045.19325,475
5270,"Helionis Cluster",1386887863.48278,547
5270,"Oryn Delta",913764196.196197,346
5271,"Bayesia System",1535082347.96433,480
5271,"Helionis Cluster",1602092658.75297,511
5271,"Oryn Delta",1014167142.84558,342
5272,"Bayesia System",1067035384.31875,551
5272,"Helionis Cluster",1623065609.79514,547
5272,"Oryn Delta",791771045.016289,391
5273,"Bayesia System",1071693663.87718,587
5273,"Helionis Cluster",1602283158.81375,556
5273,"Oryn Delta",725952699.627349,322
5274,"Bayesia System",1067248869.49558,494
5274,"Helionis Cluster",1626174473.06625,567
5274,"Oryn Delta",1186826592.28893,413
5275,"Bayesia System",1460713166.77737,560
5275,"Helionis Cluster",1577831926.50045,572
5275,"Oryn Delta",864971402.763241,383
5276,"Bayesia System",1053980415.37505,416
5276,"Helionis Cluster",1272274029.36576,517
5276,"Oryn Delta",699156983.523462,324
5277,"Bayesia System",1577331519.24712,539
5277,"Helionis Cluster",1314225848.69431,579
5277,"Oryn Delta",1333081298.98866,333
5278,"Bayesia System",2057624007.85131,567
5278,"Helionis Cluster",1845276033.44542,606
5278,"Oryn Delta",1590385689.57884,337
5279,"Bayesia System",1384654896.37215,480
5279,"Helionis Cluster",2096388638.46048,516
5279,"Oryn Delta",1605257417.14647,363
5280,"Bayesia System",1285957218.62327,503
5280,"Helionis Cluster",1936640071.17202,603
5280,"Oryn Delta",1129279684.84516,407
5281,"Bayesia System",1184112906.1847,468
5281,"Helionis Cluster",1782949576.67079,575
5281,"Oryn Delta",1059251567.30195,390
5282,"Bayesia System",1054017939.34792,546
5282,"Helionis Cluster",1408707068.87635,509
5282,"Oryn Delta",892062602.340554,365
5283,"Bayesia System",1178450906.37914,481
5283,"Helionis Cluster",1469664485.35879,581
5283,"Oryn Delta",599774178.624376,347
5284,"Bayesia System",1383794180.04443,477
5284,"Helionis Cluster",1122004404.18839,507
5284,"Oryn Delta",927125960.084035,354
5285,"Bayesia System",1180325059.89038,510
5285,"Helionis Cluster",1179035090.08875,481
5285,"Oryn Delta",816171437.23794,329
5286,"Bayesia System",1077141862.6518,436
5286,"Helionis Cluster",1229372700.82936,512
5286,"Oryn Delta",754277832.328858,331
5287,"Bayesia System",1168790627.74513,499
5287,"Helionis Cluster",1297929257.14683,570
5287,"Oryn Delta",720829856.868491,360
5288,"Bayesia System",1508391254.82686,551
5288,"Helionis Cluster",1449478119.413,517
5288,"Oryn Delta",623122093.423855,365
5289,"Bayesia System",1384178991.20578,498
5289,"Helionis Cluster",2789760971.96974,649
5289,"Oryn Delta",729043672.620196,344
5290,"Bayesia System",1272967835.05221,446
5290,"Helionis Cluster",1245892358.90467,560
5290,"Oryn Delta",1128910403.23589,437
5291,"Bayesia System",1213071373.19608,495
5291,"Helionis Cluster",1360004953.82948,470
5291,"Oryn Delta",658468415.889652,362
5292,"Bayesia System",1181771588.49886,519
5292,"Helionis Cluster",1076644552.93654,476
5292,"Oryn Delta",1258611982.72129,338
5293,"Bayesia System",1296976757.94935,453
5293,"Helionis Cluster",1889341661.68342,558
5293,"Oryn Delta",1195931804.68217,408
5294,"Bayesia System",1261369054.81895,438
5294,"Helionis Cluster",2013243118.80108,555
5294,"Oryn Delta",1181410489.63149,378
5295,"Bayesia System",1317516785.43004,433
5295,"Helionis Cluster",2139683818.33191,587
5295,"Oryn Delta",1636865444.3587,327
5296,"Bayesia System",1712304912.82838,512
5296,"Helionis Cluster",1232662809.6746,510
5296,"Oryn Delta",677298044.129838,324
5297,"Bayesia System",1382499593.53978,428
5297,"Helionis Cluster",1558197264.93869,495
5297,"Oryn Delta",1299228930.69656,412
5298,"Bayesia System",1408131648.34596,547
5298,"Helionis Cluster",1175681523.62713,494
5298,"Oryn Delta",718689106.447553,345
5299,"Bayesia System",849760436.695427,503
5299,"Helionis Cluster",1392926834.41292,604
5299,"Oryn Delta",896296731.449485,408
5300,"Bayesia System",1298275434.72549,501
5300,"Helionis Cluster",2172646763.55498,621
5300,"Oryn Delta",1366185110.87928,430
5301,"Bayesia System",1046117466.96532,408
5301,"Helionis Cluster",1685426771.93633,484
5301,"Oryn Delta",934137408.029946,401
5302,"Bayesia System",1339375339.4983,505
5302,"Helionis Cluster",1472063954.62833,515
5302,"Oryn Delta",752800267.880886,322
5303,"Bayesia System",843481228.54628,391
5303,"Helionis Cluster",1330167666.01516,553
5303,"Oryn Delta",1343842684.85269,373
5304,"Bayesia System",903787887.62101,467
5304,"Helionis Cluster",940032417.971353,434
5304,"Oryn Delta",1043279064.67125,400
5305,"Bayesia System",1141151426.6081,414
5305,"Helionis Cluster",1380342084.35351,566
5305,"Oryn Delta",794841636.986863,334
5306,"Bayesia System",1459278049.72914,560
5306,"Helionis Cluster",1272552765.40901,522
5306,"Oryn Delta",1065062682.4819,347
5307,"Bayesia System",1579516869.72722,536
5307,"Helionis Cluster",1278937809.86141,532
5307,"Oryn Delta",649320278.080501,354
5308,"Bayesia System",1309370924.96146,434
5308,"Helionis Cluster",1661954450.02427,500
5308,"Oryn Delta",1454444696.64424,309
5309,"Bayesia System",1483750571.66688,500
5309,"Helionis Cluster",1344592422.95571,536
5309,"Oryn Delta",1134056777.75019,384
5310,"Bayesia System",1086810730.19612,435
5310,"Helionis Cluster",1617419879.67757,488
5310,"Oryn Delta",1361442131.93713,285
5311,"Bayesia System",1683710411.25191,435
5311,"Helionis Cluster",900896115.582179,494
5311,"Oryn Delta",1173711397.54764,387
5312,"Bayesia System",3107333989.63216,532
5312,"Helionis Cluster",1427767921.75346,608
5312,"Oryn Delta",1104418602.29124,354
5313,"Bayesia System",1398497717.72938,544
5313,"Helionis Cluster",1354231606.97095,490
5313,"Oryn Delta",1063077753.19673,418
5314,"Bayesia System",1094909263.07489,442
5314,"Helionis Cluster",1479874503.10509,573
5314,"Oryn Delta",1080470681.38925,379
5315,"Bayesia System",1393415914.70875,529
5315,"Helionis Cluster",1388312632.07473,636
5315,"Oryn Delta",1442222608.40883,473
5316,"Bayesia System",1169213443.99067,430
5316,"Helionis Cluster",1356725484.70601,570
5316,"Oryn Delta",1517216327.11203,415
5317,"Bayesia System",1342500247.45358,545
5317,"Helionis Cluster",1052785822.83396,477
5317,"Oryn Delta",1278023453.72453,374
5318,"Bayesia System",1097890998.30396,522
5318,"Helionis Cluster",1582402925.09273,662
5318,"Oryn Delta",1349412236.31996,439
5319,"Bayesia System",1868788884.8332,507
5319,"Helionis Cluster",1575937844.00896,491
5319,"Oryn Delta",1365812771.13406,341
5320,"Bayesia System",1683854396.3471,510
5320,"Helionis Cluster",1575747679.23374,575
5320,"Oryn Delta",996951718.209352,403
5321,"Bayesia System",1359136822.6176,505
5321,"Helionis Cluster",1071801776.72441,497
5321,"Oryn Delta",846305342.273802,332
5322,"Bayesia System",1281197995.27172,542
5322,"Helionis Cluster",2479199229.63399,520
5322,"Oryn Delta",778857626.385789,361
5323,"Bayesia System",1128852963.43152,491
5323,"Helionis Cluster",1281208383.86443,530
5323,"Oryn Delta",848913368.19276,358
5324,"Bayesia System",1064326456.99461,505
5324,"Helionis Cluster",1591964888.52584,525
5324,"Oryn Delta",683988533.202961,376
5325,"Bayesia System",1738514048.02921,542
5325,"Helionis Cluster",1878196508.33352,502
5325,"Oryn Delta",1031097584.2624,360
5326,"Bayesia System",986492272.646667,477
5326,"Helionis Cluster",1520099466.01273,569
5326,"Oryn Delta",879298329.692884,375
5327,"Bayesia System",1227867104.222,398
5327,"Helionis Cluster",1167543461.35289,443
5327,"Oryn Delta",1332881822.21294,422
5328,"Bayesia System",1392832105.5032,450
